po_item_id,po_id,pr_item_id,item_id,ordered_quantity,uom,unit_price,line_subtotal,tax_rate,tax_amount,discount_amount,line_total,expected_delivery_date,received_quantity,pending_quantity,line_status,remarks
4217,92,247,37,81.000,No,432.60,35040.60,18.00,6307.31,0.00,41347.91,2025-11-26,0.000,81.000,Ordered,Supplemental generated PO item.
4218,93,248,48,140.000,Set,978.50,136990.00,18.00,24658.20,0.00,161648.20,2025-11-24,0.000,140.000,Ordered,Supplemental generated PO item.
4219,94,249,37,58.000,No,432.60,25090.80,18.00,4516.34,0.00,29607.14,2025-12-01,0.000,58.000,Ordered,Supplemental generated PO item.
4220,95,250,48,311.000,Set,978.50,304313.50,18.00,54776.43,0.00,359089.93,2025-11-30,0.000,311.000,Ordered,Supplemental generated PO item.
4221,96,251,75,5159.000,No,4.12,21255.08,18.00,3825.91,0.00,25080.99,2025-12-04,0.000,5159.000,Ordered,Supplemental generated PO item.
4222,97,253,35,160.000,No,92.70,14832.00,18.00,2669.76,0.00,17501.76,2025-12-23,0.000,160.000,Ordered,Supplemental generated PO item.
4223,98,254,46,262.000,No,772.50,202395.00,18.00,36431.10,0.00,238826.10,2025-12-24,0.000,262.000,Ordered,Supplemental generated PO item.
4224,99,255,68,1572.000,No,6.18,9714.96,18.00,1748.69,0.00,11463.65,2025-12-31,0.000,1572.000,Ordered,Supplemental generated PO item.
4225,100,256,6,50.000,No,5150.00,257500.00,18.00,46350.00,0.00,303850.00,2026-01-12,0.000,50.000,Ordered,Supplemental generated PO item.
4226,101,258,89,238.000,No,18.54,4412.52,18.00,794.25,0.00,5206.77,2026-01-02,0.000,238.000,Ordered,Supplemental generated PO item.
4227,102,259,78,4045.000,No,4.12,16665.40,18.00,2999.77,0.00,19665.17,2026-01-08,0.000,4045.000,Ordered,Supplemental generated PO item.
4228,103,260,78,2689.000,No,4.12,11078.68,18.00,1994.16,0.00,13072.84,2026-01-06,0.000,2689.000,Ordered,Supplemental generated PO item.
4229,104,261,31,412.000,kg,947.60,390411.20,18.00,70274.02,0.00,460685.22,2026-01-16,0.000,412.000,Ordered,Supplemental generated PO item.
4230,105,262,100,16.000,No,19055.00,304880.00,18.00,54878.40,0.00,359758.40,2026-01-21,0.000,16.000,Ordered,Supplemental generated PO item.
4231,106,263,9,1694.000,No,370.80,628135.20,18.00,113064.34,0.00,741199.54,2026-01-29,0.000,1694.000,Ordered,Supplemental generated PO item.
4232,107,264,79,1085.000,No,4.12,4470.20,18.00,804.64,0.00,5274.84,2026-01-19,0.000,1085.000,Ordered,Supplemental generated PO item.
4233,108,265,31,280.000,kg,947.60,265328.00,18.00,47759.04,0.00,313087.04,2026-01-28,0.000,280.000,Ordered,Supplemental generated PO item.
4234,109,266,40,503.000,No,123.60,62170.80,18.00,11190.74,0.00,73361.54,2026-01-17,0.000,503.000,Ordered,Supplemental generated PO item.
4235,110,267,53,8.000,No,3.09,24.72,18.00,4.45,0.00,29.17,2026-01-20,0.000,8.000,Ordered,Supplemental generated PO item.
4236,111,268,64,4537.000,No,5.15,23365.55,18.00,4205.80,0.00,27571.35,2026-01-23,0.000,4537.000,Ordered,Supplemental generated PO item.
4237,112,269,26,52.000,No,15.45,803.40,18.00,144.61,0.00,948.01,2026-01-26,0.000,52.000,Ordered,Supplemental generated PO item.
4238,113,270,38,508.000,No,12.36,6278.88,18.00,1130.20,0.00,7409.08,2026-01-29,0.000,508.000,Ordered,Supplemental generated PO item.
4239,114,271,49,253.000,No,25.75,6514.75,18.00,1172.66,0.00,7687.41,2026-02-04,0.000,253.000,Ordered,Supplemental generated PO item.
4240,115,272,6,29.000,No,5150.00,149350.00,18.00,26883.00,0.00,176233.00,2026-02-18,0.000,29.000,Ordered,Supplemental generated PO item.
4241,116,273,17,89.000,No,2472.00,220008.00,18.00,39601.44,0.00,259609.44,2026-02-10,0.000,89.000,Ordered,Supplemental generated PO item.
4242,117,274,28,46.000,No,113.30,5211.80,18.00,938.12,0.00,6149.92,2026-02-13,0.000,46.000,Ordered,Supplemental generated PO item.
4243,118,275,90,730.000,Sheet,10.30,7519.00,18.00,1353.42,0.00,8872.42,2026-02-07,0.000,730.000,Ordered,Supplemental generated PO item.
4244,119,276,50,176.000,No,41.20,7251.20,18.00,1305.22,0.00,8556.42,2026-02-06,0.000,176.000,Ordered,Supplemental generated PO item.
4245,120,277,61,4365.000,m,25.75,112398.75,18.00,20231.78,0.00,132630.53,2026-02-22,0.000,4365.000,Ordered,Supplemental generated PO item.
4246,121,280,71,381.000,No,2.58,982.98,18.00,176.94,0.00,1159.92,2026-02-12,0.000,381.000,Ordered,Supplemental generated PO item.
4247,122,281,3,259.000,No,6386.00,1653974.00,18.00,297715.32,0.00,1951689.32,2026-02-24,0.000,259.000,Ordered,Supplemental generated PO item.
4248,123,282,14,775.000,No,226.60,175615.00,18.00,31610.70,0.00,207225.70,2026-02-23,0.000,775.000,Ordered,Supplemental generated PO item.
4249,124,283,25,59.000,No,669.50,39500.50,18.00,7110.09,0.00,46610.59,2026-02-22,0.000,59.000,Ordered,Supplemental generated PO item.
4250,125,284,36,1321.000,No,185.40,244913.40,18.00,44084.41,0.00,288997.81,2026-02-27,0.000,1321.000,Ordered,Supplemental generated PO item.
4251,126,285,47,58.000,Set,463.50,26883.00,18.00,4838.94,0.00,31721.94,2026-02-21,0.000,58.000,Ordered,Supplemental generated PO item.
4252,127,286,28,106.000,No,113.30,12009.80,18.00,2161.76,0.00,14171.56,2026-02-21,0.000,106.000,Ordered,Supplemental generated PO item.
4253,128,287,41,194.000,No,1442.00,279748.00,18.00,50354.64,0.00,330102.64,2026-02-22,0.000,194.000,Ordered,Supplemental generated PO item.
4254,129,288,80,2065.000,ml,0.82,1693.30,18.00,304.79,0.00,1998.09,2026-03-05,0.000,2065.000,Ordered,Supplemental generated PO item.
4255,130,289,1,34.000,No,1854.00,63036.00,18.00,11346.48,0.00,74382.48,2026-03-17,0.000,34.000,Ordered,Supplemental generated PO item.
4256,131,290,102,42.000,No,84460.00,3547320.00,18.00,638517.60,0.00,4185837.60,2026-03-12,0.000,42.000,Ordered,Supplemental generated PO item.
4257,132,291,80,2851.000,ml,0.82,2337.82,18.00,420.81,0.00,2758.63,2026-03-14,0.000,2851.000,Ordered,Supplemental generated PO item.
4258,133,292,22,127.000,No,123.60,15697.20,18.00,2825.50,0.00,18522.70,2026-03-22,0.000,127.000,Ordered,Supplemental generated PO item.
4259,134,293,61,1848.000,m,25.75,47586.00,18.00,8565.48,0.00,56151.48,2026-03-25,0.000,1848.000,Ordered,Supplemental generated PO item.
4260,135,294,44,66.000,No,226.60,14955.60,18.00,2692.01,0.00,17647.61,2026-03-25,0.000,66.000,Ordered,Supplemental generated PO item.
4261,136,295,55,2863.000,No,8.24,23591.12,18.00,4246.40,0.00,27837.52,2026-03-27,0.000,2863.000,Ordered,Supplemental generated PO item.
4262,137,296,27,161.000,No,46.35,7462.35,18.00,1343.22,0.00,8805.57,2026-03-26,0.000,161.000,Ordered,Supplemental generated PO item.
4263,138,298,88,1271.000,No,46.35,58910.85,18.00,10603.95,0.00,69514.80,2026-04-04,0.000,1271.000,Ordered,Supplemental generated PO item.
4264,139,299,99,88.000,No,4.12,362.56,18.00,65.26,0.00,427.82,2026-04-05,0.000,88.000,Ordered,Supplemental generated PO item.
4265,140,300,46,112.000,No,772.50,86520.00,18.00,15573.60,0.00,102093.60,2026-04-14,0.000,112.000,Ordered,Supplemental generated PO item.
4266,141,1,1,1.000,No,1854.00,1854.00,18.00,333.72,0.00,2187.72,2025-04-28,0.000,1.000,Ordered,Supplemental generated PO item.
4267,142,11,23,332.000,No,123.60,41035.20,18.00,7386.34,0.00,48421.54,2025-05-01,0.000,332.000,Ordered,Supplemental generated PO item.
4268,143,16,34,13.000,m,154.50,2008.50,18.00,361.53,0.00,2370.03,2025-04-29,0.000,13.000,Ordered,Supplemental generated PO item.
4269,144,22,6,149.000,No,5150.00,767350.00,18.00,138123.00,0.00,905473.00,2025-06-02,0.000,149.000,Ordered,Supplemental generated PO item.
4270,145,26,56,494.000,No,10.30,5088.20,18.00,915.88,0.00,6004.08,2025-05-14,0.000,494.000,Ordered,Supplemental generated PO item.
4271,146,31,67,2018.000,No,2.58,5206.44,18.00,937.16,0.00,6143.60,2025-05-16,0.000,2018.000,Ordered,Supplemental generated PO item.
4272,147,40,4,550.000,No,1236.00,679800.00,18.00,122364.00,0.00,802164.00,2025-06-08,0.000,550.000,Ordered,Supplemental generated PO item.
4273,148,43,1,390.000,No,1854.00,723060.00,18.00,130150.80,0.00,853210.80,2025-06-05,0.000,390.000,Ordered,Supplemental generated PO item.
4274,149,47,5,269.000,No,2266.00,609554.00,18.00,109719.72,0.00,719273.72,2025-06-06,0.000,269.000,Ordered,Supplemental generated PO item.
4275,150,52,63,1547.000,No,3.09,4780.23,18.00,860.44,0.00,5640.67,2025-06-14,0.000,1547.000,Ordered,Supplemental generated PO item.
4276,151,55,20,364.000,No,463.50,168714.00,18.00,30368.52,0.00,199082.52,2025-06-13,0.000,364.000,Ordered,Supplemental generated PO item.
4277,152,63,6,51.000,No,5150.00,262650.00,18.00,47277.00,0.00,309927.00,2025-06-25,0.000,51.000,Ordered,Supplemental generated PO item.
4278,153,71,64,225.000,No,5.15,1158.75,18.00,208.58,0.00,1367.33,2025-07-01,0.000,225.000,Ordered,Supplemental generated PO item.
4279,154,75,75,1018.000,No,4.12,4194.16,18.00,754.95,0.00,4949.11,2025-06-30,0.000,1018.000,Ordered,Supplemental generated PO item.
4280,155,79,4,103.000,No,1236.00,127308.00,18.00,22915.44,0.00,150223.44,2025-06-29,0.000,103.000,Ordered,Supplemental generated PO item.
4281,156,84,64,1665.000,No,5.15,8574.75,18.00,1543.46,0.00,10118.21,2025-07-03,0.000,1665.000,Ordered,Supplemental generated PO item.
4282,157,89,24,207.000,No,226.60,46906.20,18.00,8443.12,0.00,55349.32,2025-07-04,0.000,207.000,Ordered,Supplemental generated PO item.
4283,158,91,17,235.000,No,2472.00,580920.00,18.00,104565.60,0.00,685485.60,2025-07-19,0.000,235.000,Ordered,Supplemental generated PO item.
4284,159,95,66,814.000,No,1.55,1261.70,18.00,227.11,0.00,1488.81,2025-07-20,0.000,814.000,Ordered,Supplemental generated PO item.
4285,160,99,29,208.000,kg,875.50,182104.00,18.00,32778.72,0.00,214882.72,2025-07-25,0.000,208.000,Ordered,Supplemental generated PO item.
4286,161,103,50,135.000,No,41.20,5562.00,18.00,1001.16,0.00,6563.16,2025-07-31,0.000,135.000,Ordered,Supplemental generated PO item.
4287,162,107,28,2.000,No,113.30,226.60,18.00,40.79,0.00,267.39,2025-08-06,0.000,2.000,Ordered,Supplemental generated PO item.
4288,163,111,72,1138.000,No,0.82,933.16,18.00,167.97,0.00,1101.13,2025-07-27,0.000,1138.000,Ordered,Supplemental generated PO item.
4289,164,117,24,33.000,No,226.60,7477.80,18.00,1346.00,0.00,8823.80,2025-08-09,0.000,33.000,Ordered,Supplemental generated PO item.
4290,165,120,3,8.000,No,6386.00,51088.00,18.00,9195.84,0.00,60283.84,2025-08-30,0.000,8.000,Ordered,Supplemental generated PO item.
4291,166,125,23,54.000,No,123.60,6674.40,18.00,1201.39,0.00,7875.79,2025-08-14,0.000,54.000,Ordered,Supplemental generated PO item.
4292,167,126,9,1221.000,No,370.80,452746.80,18.00,81494.42,0.00,534241.22,2025-08-24,0.000,1221.000,Ordered,Supplemental generated PO item.
4293,168,129,36,1725.000,No,185.40,319815.00,18.00,57566.70,0.00,377381.70,2025-08-23,0.000,1725.000,Ordered,Supplemental generated PO item.
4294,169,132,47,178.000,Set,463.50,82503.00,18.00,14850.54,0.00,97353.54,2025-08-21,0.000,178.000,Ordered,Supplemental generated PO item.
4295,170,135,58,834.000,No,6.18,5154.12,18.00,927.74,0.00,6081.86,2025-08-26,0.000,834.000,Ordered,Supplemental generated PO item.
4296,171,138,69,843.000,No,0.82,691.26,18.00,124.43,0.00,815.69,2025-08-28,0.000,843.000,Ordered,Supplemental generated PO item.
4297,172,141,34,1881.000,m,154.50,290614.50,18.00,52310.61,0.00,342925.11,2025-08-20,0.000,1881.000,Ordered,Supplemental generated PO item.
4298,173,146,3,368.000,No,6386.00,2350048.00,18.00,423008.64,0.00,2773056.64,2025-09-02,0.000,368.000,Ordered,Supplemental generated PO item.
4299,174,148,7,865.000,No,185.40,160371.00,18.00,28866.78,0.00,189237.78,2025-08-31,0.000,865.000,Ordered,Supplemental generated PO item.
4300,175,150,11,380.000,No,772.50,293550.00,18.00,52839.00,0.00,346389.00,2025-09-06,0.000,380.000,Ordered,Supplemental generated PO item.
4301,176,153,22,181.000,No,123.60,22371.60,18.00,4026.89,0.00,26398.49,2025-08-31,0.000,181.000,Ordered,Supplemental generated PO item.
4302,177,156,33,31.000,m,61.80,1915.80,18.00,344.84,0.00,2260.64,2025-08-30,0.000,31.000,Ordered,Supplemental generated PO item.
4303,178,159,44,321.000,No,226.60,72738.60,18.00,13092.95,0.00,85831.55,2025-08-31,0.000,321.000,Ordered,Supplemental generated PO item.
4304,179,162,3,239.000,No,6386.00,1526254.00,18.00,274725.72,0.00,1800979.72,2025-09-15,0.000,239.000,Ordered,Supplemental generated PO item.
4305,180,165,66,2423.000,No,1.55,3755.65,18.00,676.02,0.00,4431.67,2025-09-12,0.000,2423.000,Ordered,Supplemental generated PO item.
4306,181,170,68,172.000,No,6.18,1062.96,18.00,191.33,0.00,1254.29,2025-08-29,0.000,172.000,Ordered,Supplemental generated PO item.
4307,182,171,88,756.000,No,46.35,35040.60,18.00,6307.31,0.00,41347.91,2025-09-08,0.000,756.000,Ordered,Supplemental generated PO item.
4308,183,174,4,128.000,No,1236.00,158208.00,18.00,28477.44,0.00,186685.44,2025-09-24,0.000,128.000,Ordered,Supplemental generated PO item.
4309,184,175,8,346.000,No,247.20,85531.20,18.00,15395.62,0.00,100926.82,2025-09-25,0.000,346.000,Ordered,Supplemental generated PO item.
4310,185,177,19,362.000,No,463.50,167787.00,18.00,30201.66,0.00,197988.66,2025-09-23,0.000,362.000,Ordered,Supplemental generated PO item.
4311,186,179,30,99.000,kg,906.40,89733.60,18.00,16152.05,0.00,105885.65,2025-09-19,0.000,99.000,Ordered,Supplemental generated PO item.
4312,187,182,25,97.000,No,669.50,64941.50,18.00,11689.47,0.00,76630.97,2025-09-19,0.000,97.000,Ordered,Supplemental generated PO item.
4313,188,183,52,191.000,No,2.06,393.46,18.00,70.82,0.00,464.28,2025-09-27,0.000,191.000,Ordered,Supplemental generated PO item.
4314,189,185,37,431.000,No,432.60,186450.60,18.00,33561.11,0.00,220011.71,2025-09-30,0.000,431.000,Ordered,Supplemental generated PO item.
4315,190,187,74,1478.000,No,2.58,3813.24,18.00,686.38,0.00,4499.62,2025-09-18,0.000,1478.000,Ordered,Supplemental generated PO item.
4316,191,189,85,932.000,g,1.85,1724.20,18.00,310.36,0.00,2034.56,2025-09-22,0.000,932.000,Ordered,Supplemental generated PO item.
4317,192,192,1,357.000,No,1854.00,661878.00,18.00,119138.04,0.00,781016.04,2025-10-11,0.000,357.000,Ordered,Supplemental generated PO item.
4318,193,193,5,50.000,No,2266.00,113300.00,18.00,20394.00,0.00,133694.00,2025-10-03,0.000,50.000,Ordered,Supplemental generated PO item.
4319,194,195,16,710.000,No,1339.00,950690.00,18.00,171124.20,0.00,1121814.20,2025-10-08,0.000,710.000,Ordered,Supplemental generated PO item.
4320,195,197,27,265.000,No,46.35,12282.75,18.00,2210.90,0.00,14493.65,2025-10-11,0.000,265.000,Ordered,Supplemental generated PO item.
4321,196,199,38,516.000,No,12.36,6377.76,18.00,1148.00,0.00,7525.76,2025-10-03,0.000,516.000,Ordered,Supplemental generated PO item.
4322,197,202,24,259.000,No,226.60,58689.40,18.00,10564.09,0.00,69253.49,2025-10-07,0.000,259.000,Ordered,Supplemental generated PO item.
4323,198,203,60,563.000,m,18.54,10438.02,18.00,1878.84,0.00,12316.86,2025-10-19,0.000,563.000,Ordered,Supplemental generated PO item.
4324,199,205,71,3405.000,No,2.58,8784.90,18.00,1581.28,0.00,10366.18,2025-10-01,0.000,3405.000,Ordered,Supplemental generated PO item.
4325,200,207,84,1719.000,ml,0.26,446.94,18.00,80.45,0.00,527.39,2025-10-08,0.000,1719.000,Ordered,Supplemental generated PO item.
4326,201,209,93,914.000,No,3.09,2824.26,18.00,508.37,0.00,3332.63,2025-10-09,0.000,914.000,Ordered,Supplemental generated PO item.
4327,202,211,2,70.000,No,2884.00,201880.00,18.00,36338.40,0.00,238218.40,2025-10-16,0.000,70.000,Ordered,Supplemental generated PO item.
4328,203,214,65,2713.000,No,12.36,33532.68,18.00,6035.88,0.00,39568.56,2025-10-09,0.000,2713.000,Ordered,Supplemental generated PO item.
4329,204,215,24,44.000,No,226.60,9970.40,18.00,1794.67,0.00,11765.07,2025-10-18,0.000,44.000,Ordered,Supplemental generated PO item.
4330,205,217,35,21.000,No,92.70,1946.70,18.00,350.41,0.00,2297.11,2025-10-16,0.000,21.000,Ordered,Supplemental generated PO item.
4331,206,219,46,16.000,No,772.50,12360.00,18.00,2224.80,0.00,14584.80,2025-10-12,0.000,16.000,Ordered,Supplemental generated PO item.
4332,207,221,57,2383.000,No,12.36,29453.88,18.00,5301.70,0.00,34755.58,2025-10-27,0.000,2383.000,Ordered,Supplemental generated PO item.
4333,208,222,62,395.000,m,46.35,18308.25,18.00,3295.49,0.00,21603.74,2025-10-18,0.000,395.000,Ordered,Supplemental generated PO item.
4334,209,223,79,755.000,No,4.12,3110.60,18.00,559.91,0.00,3670.51,2025-10-15,0.000,755.000,Ordered,Supplemental generated PO item.
4335,210,224,90,943.000,Sheet,10.30,9712.90,18.00,1748.32,0.00,11461.22,2025-10-23,0.000,943.000,Ordered,Supplemental generated PO item.
4336,211,225,78,1722.000,No,4.12,7094.64,18.00,1277.04,0.00,8371.68,2025-10-17,0.000,1722.000,Ordered,Supplemental generated PO item.
4337,212,226,10,129.000,No,463.50,59791.50,18.00,10762.47,0.00,70553.97,2025-10-23,0.000,129.000,Ordered,Supplemental generated PO item.
4338,213,227,21,663.000,No,61.80,40973.40,18.00,7375.21,0.00,48348.61,2025-10-30,0.000,663.000,Ordered,Supplemental generated PO item.
4339,214,228,32,724.000,m,36.05,26100.20,18.00,4698.04,0.00,30798.24,2025-11-04,0.000,724.000,Ordered,Supplemental generated PO item.
4340,215,229,43,182.000,No,87.55,15934.10,18.00,2868.14,0.00,18802.24,2025-11-05,0.000,182.000,Ordered,Supplemental generated PO item.
4341,216,230,54,202.000,No,5.15,1040.30,18.00,187.25,0.00,1227.55,2025-11-05,0.000,202.000,Ordered,Supplemental generated PO item.
4342,217,231,7,355.000,No,185.40,65817.00,18.00,11847.06,0.00,77664.06,2025-11-10,0.000,355.000,Ordered,Supplemental generated PO item.
4343,218,232,76,3809.000,No,7.21,27462.89,18.00,4943.32,0.00,32406.21,2025-10-31,0.000,3809.000,Ordered,Supplemental generated PO item.
4344,219,233,87,2638.000,g,0.82,2163.16,18.00,389.37,0.00,2552.53,2025-11-09,0.000,2638.000,Ordered,Supplemental generated PO item.
4345,220,234,98,47.000,No,8.24,387.28,18.00,69.71,0.00,456.99,2025-11-12,0.000,47.000,Ordered,Supplemental generated PO item.
4346,221,235,7,3.000,No,185.40,556.20,18.00,100.12,0.00,656.32,2025-11-15,0.000,3.000,Ordered,Supplemental generated PO item.
4347,222,237,43,462.000,No,87.55,40448.10,18.00,7280.66,0.00,47728.76,2025-11-10,0.000,462.000,Ordered,Supplemental generated PO item.
4348,223,238,40,322.000,No,123.60,39799.20,18.00,7163.86,0.00,46963.06,2025-11-14,0.000,322.000,Ordered,Supplemental generated PO item.
4349,224,239,51,99.000,No,113.30,11216.70,18.00,2019.01,0.00,13235.71,2025-11-18,0.000,99.000,Ordered,Supplemental generated PO item.
4350,225,240,62,3633.000,m,46.35,168389.55,18.00,30310.12,0.00,198699.67,2025-12-02,0.000,3633.000,Ordered,Supplemental generated PO item.
4351,226,241,73,4101.000,No,1.24,5085.24,18.00,915.34,0.00,6000.58,2025-11-08,0.000,4101.000,Ordered,Supplemental generated PO item.
4352,227,242,84,3784.000,ml,0.26,983.84,18.00,177.09,0.00,1160.93,2025-11-12,0.000,3784.000,Ordered,Supplemental generated PO item.
4353,228,243,95,455.000,No,3.09,1405.95,18.00,253.07,0.00,1659.02,2025-11-21,0.000,455.000,Ordered,Supplemental generated PO item.
4354,229,244,66,1739.000,No,1.55,2695.45,18.00,485.18,0.00,3180.63,2025-11-21,0.000,1739.000,Ordered,Supplemental generated PO item.
4355,230,245,15,112.000,No,432.60,48451.20,18.00,8721.22,0.00,57172.42,2025-12-02,0.000,112.000,Ordered,Supplemental generated PO item.
4356,231,246,26,181.000,No,15.45,2796.45,18.00,503.36,0.00,3299.81,2025-11-28,0.000,181.000,Ordered,Supplemental generated PO item.
4357,232,247,37,130.000,No,432.60,56238.00,18.00,10122.84,0.00,66360.84,2025-12-01,0.000,130.000,Ordered,Supplemental generated PO item.
4358,233,248,48,202.000,Set,978.50,197657.00,18.00,35578.26,0.00,233235.26,2025-11-29,0.000,202.000,Ordered,Supplemental generated PO item.
4359,234,249,37,127.000,No,432.60,54940.20,18.00,9889.24,0.00,64829.44,2025-12-06,0.000,127.000,Ordered,Supplemental generated PO item.
4360,235,250,48,91.000,Set,978.50,89043.50,18.00,16027.83,0.00,105071.33,2025-11-26,0.000,91.000,Ordered,Supplemental generated PO item.
4361,236,251,75,3229.000,No,4.12,13303.48,18.00,2394.63,0.00,15698.11,2025-11-27,0.000,3229.000,Ordered,Supplemental generated PO item.
4362,237,253,35,117.000,No,92.70,10845.90,18.00,1952.26,0.00,12798.16,2025-12-22,0.000,117.000,Ordered,Supplemental generated PO item.
4363,238,254,46,117.000,No,772.50,90382.50,18.00,16268.85,0.00,106651.35,2025-12-20,0.000,117.000,Ordered,Supplemental generated PO item.
4364,239,255,68,2458.000,No,6.18,15190.44,18.00,2734.28,0.00,17924.72,2025-12-24,0.000,2458.000,Ordered,Supplemental generated PO item.
4365,240,256,6,47.000,No,5150.00,242050.00,18.00,43569.00,0.00,285619.00,2026-01-22,0.000,47.000,Ordered,Supplemental generated PO item.
4366,241,258,89,183.000,No,18.54,3392.82,18.00,610.71,0.00,4003.53,2026-01-07,0.000,183.000,Ordered,Supplemental generated PO item.
4367,242,259,78,2687.000,No,4.12,11070.44,18.00,1992.68,0.00,13063.12,2026-01-10,0.000,2687.000,Ordered,Supplemental generated PO item.
4368,243,260,78,3573.000,No,4.12,14720.76,18.00,2649.74,0.00,17370.50,2026-01-15,0.000,3573.000,Ordered,Supplemental generated PO item.
4369,244,261,31,318.000,kg,947.60,301336.80,18.00,54240.62,0.00,355577.42,2026-01-12,0.000,318.000,Ordered,Supplemental generated PO item.
4370,245,262,100,14.000,No,19055.00,266770.00,18.00,48018.60,0.00,314788.60,2026-01-19,0.000,14.000,Ordered,Supplemental generated PO item.
4371,246,263,9,1080.000,No,370.80,400464.00,18.00,72083.52,0.00,472547.52,2026-01-31,0.000,1080.000,Ordered,Supplemental generated PO item.
4372,247,264,79,2862.000,No,4.12,11791.44,18.00,2122.46,0.00,13913.90,2026-01-14,0.000,2862.000,Ordered,Supplemental generated PO item.
4373,248,265,31,532.000,kg,947.60,504123.20,18.00,90742.18,0.00,594865.38,2026-01-24,0.000,532.000,Ordered,Supplemental generated PO item.
4374,249,266,40,221.000,No,123.60,27315.60,18.00,4916.81,0.00,32232.41,2026-01-22,0.000,221.000,Ordered,Supplemental generated PO item.
4375,250,267,53,111.000,No,3.09,342.99,18.00,61.74,0.00,404.73,2026-01-25,0.000,111.000,Ordered,Supplemental generated PO item.
4376,251,268,64,3161.000,No,5.15,16279.15,18.00,2930.25,0.00,19209.40,2026-01-25,0.000,3161.000,Ordered,Supplemental generated PO item.
4377,252,269,26,36.000,No,15.45,556.20,18.00,100.12,0.00,656.32,2026-01-31,0.000,36.000,Ordered,Supplemental generated PO item.
4378,253,270,38,776.000,No,12.36,9591.36,18.00,1726.44,0.00,11317.80,2026-01-24,0.000,776.000,Ordered,Supplemental generated PO item.
4379,254,271,49,90.000,No,25.75,2317.50,18.00,417.15,0.00,2734.65,2026-01-31,0.000,90.000,Ordered,Supplemental generated PO item.
4380,255,272,6,48.000,No,5150.00,247200.00,18.00,44496.00,0.00,291696.00,2026-02-19,0.000,48.000,Ordered,Supplemental generated PO item.
4381,256,273,17,342.000,No,2472.00,845424.00,18.00,152176.32,0.00,997600.32,2026-02-06,0.000,342.000,Ordered,Supplemental generated PO item.
4382,257,274,28,163.000,No,113.30,18467.90,18.00,3324.22,0.00,21792.12,2026-02-09,0.000,163.000,Ordered,Supplemental generated PO item.
4383,258,275,90,903.000,Sheet,10.30,9300.90,18.00,1674.16,0.00,10975.06,2026-02-12,0.000,903.000,Ordered,Supplemental generated PO item.
4384,259,276,50,308.000,No,41.20,12689.60,18.00,2284.13,0.00,14973.73,2026-02-11,0.000,308.000,Ordered,Supplemental generated PO item.
4385,260,277,61,677.000,m,25.75,17432.75,18.00,3137.90,0.00,20570.65,2026-02-22,0.000,677.000,Ordered,Supplemental generated PO item.
4386,261,280,71,138.000,No,2.58,356.04,18.00,64.09,0.00,420.13,2026-02-21,0.000,138.000,Ordered,Supplemental generated PO item.
4387,262,281,3,8.000,No,6386.00,51088.00,18.00,9195.84,0.00,60283.84,2026-02-22,0.000,8.000,Ordered,Supplemental generated PO item.
4388,263,282,14,294.000,No,226.60,66620.40,18.00,11991.67,0.00,78612.07,2026-02-19,0.000,294.000,Ordered,Supplemental generated PO item.
4389,264,283,25,122.000,No,669.50,81679.00,18.00,14702.22,0.00,96381.22,2026-02-20,0.000,122.000,Ordered,Supplemental generated PO item.
4390,265,284,36,920.000,No,185.40,170568.00,18.00,30702.24,0.00,201270.24,2026-02-22,0.000,920.000,Ordered,Supplemental generated PO item.
4391,266,285,47,138.000,Set,463.50,63963.00,18.00,11513.34,0.00,75476.34,2026-02-17,0.000,138.000,Ordered,Supplemental generated PO item.
4392,267,286,28,67.000,No,113.30,7591.10,18.00,1366.40,0.00,8957.50,2026-02-26,0.000,67.000,Ordered,Supplemental generated PO item.
4393,268,287,41,656.000,No,1442.00,945952.00,18.00,170271.36,0.00,1116223.36,2026-02-27,0.000,656.000,Ordered,Supplemental generated PO item.
4394,269,288,80,537.000,ml,0.82,440.34,18.00,79.26,0.00,519.60,2026-03-08,0.000,537.000,Ordered,Supplemental generated PO item.
4395,270,289,1,31.000,No,1854.00,57474.00,18.00,10345.32,0.00,67819.32,2026-03-27,0.000,31.000,Ordered,Supplemental generated PO item.
4396,301,301,1,160.000,No,1854.00,296640.00,18.00,53395.20,0.00,350035.20,2024-04-24,0.000,160.000,Ordered,Supplemental generated PO item.
4397,302,302,2,182.000,No,2884.00,524888.00,18.00,94479.84,0.00,619367.84,2024-04-08,0.000,182.000,Ordered,Supplemental generated PO item.
4398,303,303,3,23.000,No,6386.00,146878.00,18.00,26438.04,0.00,173316.04,2024-04-14,0.000,23.000,Ordered,Supplemental generated PO item.
4399,304,304,4,200.000,No,1236.00,247200.00,18.00,44496.00,0.00,291696.00,2024-04-28,0.000,200.000,Ordered,Supplemental generated PO item.
4400,305,305,5,118.000,No,2266.00,267388.00,18.00,48129.84,0.00,315517.84,2024-04-22,0.000,118.000,Ordered,Supplemental generated PO item.
4401,306,306,6,5.000,No,5150.00,25750.00,18.00,4635.00,0.00,30385.00,2024-04-15,0.000,5.000,Ordered,Supplemental generated PO item.
4402,307,307,7,64.000,No,185.40,11865.60,18.00,2135.81,0.00,14001.41,2024-04-30,0.000,64.000,Ordered,Supplemental generated PO item.
