grn_id,grn_number,po_id,vendor_id,received_date,invoice_number,invoice_date,delivery_challan_number,received_by,warehouse_location,inspection_required,grn_status,remarks
2153,GRN-2025-2153,2153,33,2025-10-02,INV-002153,2025-10-01,DC-002153,6,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
2154,GRN-2025-2154,2154,34,2025-10-04,INV-002154,2025-10-03,DC-002154,7,Electrical Store,Yes,Accepted,Generated goods receipt.
2155,GRN-2025-2155,2155,35,2025-10-05,INV-002155,2025-10-04,DC-002155,8,Central Stores,Yes,Accepted,Generated goods receipt.
2156,GRN-2025-2156,2156,1,2025-10-04,INV-002156,2025-10-03,DC-002156,9,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
2157,GRN-2025-2157,2157,2,2025-10-07,INV-002157,2025-10-06,DC-002157,10,Electrical Store,Yes,Accepted,Generated goods receipt.
2158,GRN-2025-2158,2158,3,2025-10-01,INV-002158,2025-09-30,DC-002158,11,Central Stores,Yes,Accepted,Generated goods receipt.
2159,GRN-2025-2159,2159,4,2025-10-10,INV-002159,2025-10-09,DC-002159,12,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
2160,GRN-2025-2160,2160,5,2025-10-09,INV-002160,2025-10-08,DC-002160,13,Electrical Store,Yes,Accepted,Generated goods receipt.
2161,GRN-2025-2161,2161,6,2025-10-10,INV-002161,2025-10-09,DC-002161,1,Central Stores,Yes,Accepted,Generated goods receipt.
2162,GRN-2025-2162,2162,7,2025-09-30,INV-002162,2025-09-29,DC-002162,3,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
2163,GRN-2025-2163,2163,8,2025-09-28,INV-002163,2025-09-27,DC-002163,4,Electrical Store,Yes,Accepted,Generated goods receipt.
2164,GRN-2025-2164,2164,9,2025-09-28,INV-002164,2025-09-27,DC-002164,5,Central Stores,Yes,Accepted,Generated goods receipt.
2165,GRN-2025-2165,2165,10,2025-10-07,INV-002165,2025-10-06,DC-002165,6,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
2166,GRN-2025-2166,2166,11,2025-10-09,INV-002166,2025-10-08,DC-002166,7,Electrical Store,Yes,Accepted,Generated goods receipt.
2167,GRN-2025-2167,2167,12,2025-10-02,INV-002167,2025-10-01,DC-002167,8,Central Stores,Yes,Accepted,Generated goods receipt.
2168,GRN-2025-2168,2168,13,2025-10-16,INV-002168,2025-10-15,DC-002168,9,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
2169,GRN-2025-2169,2169,14,2025-10-07,INV-002169,2025-10-06,DC-002169,10,Electrical Store,Yes,Accepted,Generated goods receipt.
2170,GRN-2025-2170,2170,15,2025-10-12,INV-002170,2025-10-11,DC-002170,11,Central Stores,Yes,Accepted,Generated goods receipt.
2171,GRN-2025-2171,2171,16,2025-10-05,INV-002171,2025-10-04,DC-002171,12,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
2172,GRN-2025-2172,2172,17,2025-10-13,INV-002172,2025-10-12,DC-002172,13,Electrical Store,Yes,Accepted,Generated goods receipt.
2173,GRN-2025-2173,2173,18,2025-10-05,INV-002173,2025-10-04,DC-002173,1,Central Stores,Yes,Accepted,Generated goods receipt.
2174,GRN-2025-2174,2174,19,2025-10-02,INV-002174,2025-10-01,DC-002174,3,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
2175,GRN-2025-2175,2175,20,2025-10-13,INV-002175,2025-10-12,DC-002175,4,Electrical Store,Yes,Accepted,Generated goods receipt.
2176,GRN-2025-2176,2176,21,2025-10-19,INV-002176,2025-10-18,DC-002176,5,Central Stores,Yes,Accepted,Generated goods receipt.
2177,GRN-2025-2177,2177,22,2025-10-09,INV-002177,2025-10-08,DC-002177,6,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
2178,GRN-2025-2178,2178,23,2025-10-05,INV-002178,2025-10-04,DC-002178,7,Electrical Store,Yes,Accepted,Generated goods receipt.
2179,GRN-2025-2179,2179,24,2025-10-09,INV-002179,2025-10-08,DC-002179,8,Central Stores,Yes,Accepted,Generated goods receipt.
2180,GRN-2025-2180,2180,25,2025-10-17,INV-002180,2025-10-16,DC-002180,9,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
2181,GRN-2025-2181,2181,26,2025-10-13,INV-002181,2025-10-12,DC-002181,10,Electrical Store,Yes,Accepted,Generated goods receipt.
2182,GRN-2025-2182,2182,27,2025-10-10,INV-002182,2025-10-09,DC-002182,11,Central Stores,Yes,Accepted,Generated goods receipt.
2183,GRN-2025-2183,2183,28,2025-10-04,INV-002183,2025-10-03,DC-002183,12,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
2184,GRN-2025-2184,2184,29,2025-10-17,INV-002184,2025-10-16,DC-002184,13,Electrical Store,Yes,Accepted,Generated goods receipt.
2185,GRN-2025-2185,2185,30,2025-10-14,INV-002185,2025-10-13,DC-002185,1,Central Stores,Yes,Accepted,Generated goods receipt.
2186,GRN-2025-2186,2186,31,2025-10-14,INV-002186,2025-10-13,DC-002186,3,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
2187,GRN-2025-2187,2187,32,2025-10-11,INV-002187,2025-10-10,DC-002187,4,Electrical Store,Yes,Accepted,Generated goods receipt.
2188,GRN-2025-2188,2188,33,2025-10-21,INV-002188,2025-10-20,DC-002188,5,Central Stores,Yes,Accepted,Generated goods receipt.
2189,GRN-2025-2189,2189,34,2025-10-11,INV-002189,2025-10-10,DC-002189,6,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
2190,GRN-2025-2190,2190,35,2025-10-14,INV-002190,2025-10-13,DC-002190,7,Electrical Store,Yes,Accepted,Generated goods receipt.
2191,GRN-2025-2191,2191,1,2025-10-12,INV-002191,2025-10-11,DC-002191,8,Central Stores,Yes,Accepted,Generated goods receipt.
2192,GRN-2025-2192,2192,2,2025-10-16,INV-002192,2025-10-15,DC-002192,9,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
2193,GRN-2025-2193,2193,3,2025-10-23,INV-002193,2025-10-22,DC-002193,10,Electrical Store,Yes,Accepted,Generated goods receipt.
2194,GRN-2025-2194,2194,4,2025-10-13,INV-002194,2025-10-12,DC-002194,11,Central Stores,Yes,Accepted,Generated goods receipt.
2195,GRN-2025-2195,2195,5,2025-10-13,INV-002195,2025-10-12,DC-002195,12,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
2196,GRN-2025-2196,2196,6,2025-10-12,INV-002196,2025-10-11,DC-002196,13,Electrical Store,Yes,Accepted,Generated goods receipt.
2197,GRN-2025-2197,2197,7,2025-10-20,INV-002197,2025-10-19,DC-002197,1,Central Stores,Yes,Accepted,Generated goods receipt.
2198,GRN-2025-2198,2198,8,2025-10-11,INV-002198,2025-10-10,DC-002198,3,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
2199,GRN-2025-2199,2199,9,2025-10-09,INV-002199,2025-10-08,DC-002199,4,Electrical Store,Yes,Accepted,Generated goods receipt.
2200,GRN-2025-2200,2200,10,2025-10-15,INV-002200,2025-10-14,DC-002200,5,Central Stores,Yes,Accepted,Generated goods receipt.
2201,GRN-2025-2201,2,2,2025-04-26,INV-TOP-002201,2025-04-25,DC-TOP-002201,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2202,GRN-2025-2202,2,2,2025-04-26,INV-TOP-002202,2025-04-25,DC-TOP-002202,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2203,GRN-2025-2203,5,29,2025-05-19,INV-TOP-002203,2025-05-18,DC-TOP-002203,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2204,GRN-2025-2204,6,35,2025-05-20,INV-TOP-002204,2025-05-19,DC-TOP-002204,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2205,GRN-2025-2205,13,28,2025-06-22,INV-TOP-002205,2025-06-21,DC-TOP-002205,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2206,GRN-2025-2206,13,28,2025-06-22,INV-TOP-002206,2025-06-21,DC-TOP-002206,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2207,GRN-2025-2207,13,28,2025-06-22,INV-TOP-002207,2025-06-21,DC-TOP-002207,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2208,GRN-2025-2208,13,28,2025-06-22,INV-TOP-002208,2025-06-21,DC-TOP-002208,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2209,GRN-2025-2209,14,35,2025-07-04,INV-TOP-002209,2025-07-03,DC-TOP-002209,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2210,GRN-2025-2210,14,35,2025-07-04,INV-TOP-002210,2025-07-03,DC-TOP-002210,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2211,GRN-2025-2211,14,35,2025-07-04,INV-TOP-002211,2025-07-03,DC-TOP-002211,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2212,GRN-2025-2212,17,16,2025-07-09,INV-TOP-002212,2025-07-08,DC-TOP-002212,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2213,GRN-2025-2213,17,16,2025-07-09,INV-TOP-002213,2025-07-08,DC-TOP-002213,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2214,GRN-2025-2214,17,16,2025-07-09,INV-TOP-002214,2025-07-08,DC-TOP-002214,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2215,GRN-2025-2215,18,24,2025-07-23,INV-TOP-002215,2025-07-22,DC-TOP-002215,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2216,GRN-2025-2216,18,24,2025-07-23,INV-TOP-002216,2025-07-22,DC-TOP-002216,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2217,GRN-2025-2217,18,24,2025-07-23,INV-TOP-002217,2025-07-22,DC-TOP-002217,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2218,GRN-2025-2218,21,27,2025-07-31,INV-TOP-002218,2025-07-30,DC-TOP-002218,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2219,GRN-2025-2219,21,27,2025-07-31,INV-TOP-002219,2025-07-30,DC-TOP-002219,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2220,GRN-2025-2220,22,28,2025-07-28,INV-TOP-002220,2025-07-27,DC-TOP-002220,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2221,GRN-2025-2221,22,28,2025-07-28,INV-TOP-002221,2025-07-27,DC-TOP-002221,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2222,GRN-2025-2222,26,16,2025-08-19,INV-TOP-002222,2025-08-18,DC-TOP-002222,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2223,GRN-2025-2223,29,18,2025-08-16,INV-TOP-002223,2025-08-15,DC-TOP-002223,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2224,GRN-2025-2224,34,11,2025-09-02,INV-TOP-002224,2025-09-01,DC-TOP-002224,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2225,GRN-2025-2225,34,11,2025-09-02,INV-TOP-002225,2025-09-01,DC-TOP-002225,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2226,GRN-2025-2226,34,11,2025-09-02,INV-TOP-002226,2025-09-01,DC-TOP-002226,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2227,GRN-2025-2227,38,19,2025-08-26,INV-TOP-002227,2025-08-25,DC-TOP-002227,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2228,GRN-2025-2228,38,19,2025-08-26,INV-TOP-002228,2025-08-25,DC-TOP-002228,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2229,GRN-2025-2229,38,19,2025-08-26,INV-TOP-002229,2025-08-25,DC-TOP-002229,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2230,GRN-2025-2230,41,29,2025-09-03,INV-TOP-002230,2025-09-02,DC-TOP-002230,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2231,GRN-2025-2231,41,29,2025-09-03,INV-TOP-002231,2025-09-02,DC-TOP-002231,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2232,GRN-2025-2232,42,35,2025-09-12,INV-TOP-002232,2025-09-11,DC-TOP-002232,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2233,GRN-2025-2233,42,35,2025-09-12,INV-TOP-002233,2025-09-11,DC-TOP-002233,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2234,GRN-2025-2234,45,14,2025-09-27,INV-TOP-002234,2025-09-26,DC-TOP-002234,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2235,GRN-2025-2235,46,22,2025-09-14,INV-TOP-002235,2025-09-13,DC-TOP-002235,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2236,GRN-2025-2236,49,1,2025-09-22,INV-TOP-002236,2025-09-21,DC-TOP-002236,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2237,GRN-2025-2237,49,1,2025-09-22,INV-TOP-002237,2025-09-21,DC-TOP-002237,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2238,GRN-2025-2238,54,13,2025-10-12,INV-TOP-002238,2025-10-11,DC-TOP-002238,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2239,GRN-2025-2239,54,13,2025-10-12,INV-TOP-002239,2025-10-11,DC-TOP-002239,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2240,GRN-2025-2240,54,13,2025-10-12,INV-TOP-002240,2025-10-11,DC-TOP-002240,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2241,GRN-2025-2241,57,17,2025-10-03,INV-TOP-002241,2025-10-02,DC-TOP-002241,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2242,GRN-2025-2242,57,17,2025-10-03,INV-TOP-002242,2025-10-02,DC-TOP-002242,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2243,GRN-2025-2243,58,25,2025-10-10,INV-TOP-002243,2025-10-09,DC-TOP-002243,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2244,GRN-2025-2244,58,25,2025-10-10,INV-TOP-002244,2025-10-09,DC-TOP-002244,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2245,GRN-2025-2245,58,25,2025-10-10,INV-TOP-002245,2025-10-09,DC-TOP-002245,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2246,GRN-2025-2246,61,14,2025-10-15,INV-TOP-002246,2025-10-14,DC-TOP-002246,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2247,GRN-2025-2247,61,14,2025-10-15,INV-TOP-002247,2025-10-14,DC-TOP-002247,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2248,GRN-2025-2248,62,5,2025-10-18,INV-TOP-002248,2025-10-17,DC-TOP-002248,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2249,GRN-2025-2249,62,5,2025-10-18,INV-TOP-002249,2025-10-17,DC-TOP-002249,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2250,GRN-2025-2250,66,19,2025-10-07,INV-TOP-002250,2025-10-06,DC-TOP-002250,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2251,GRN-2025-2251,69,30,2025-10-22,INV-TOP-002251,2025-10-21,DC-TOP-002251,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2252,GRN-2025-2252,69,30,2025-10-22,INV-TOP-002252,2025-10-21,DC-TOP-002252,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2253,GRN-2025-2253,69,30,2025-10-22,INV-TOP-002253,2025-10-21,DC-TOP-002253,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2254,GRN-2025-2254,69,30,2025-10-22,INV-TOP-002254,2025-10-21,DC-TOP-002254,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2255,GRN-2025-2255,69,30,2025-10-22,INV-TOP-002255,2025-10-21,DC-TOP-002255,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2256,GRN-2025-2256,74,2,2025-10-30,INV-TOP-002256,2025-10-29,DC-TOP-002256,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2257,GRN-2025-2257,74,2,2025-10-30,INV-TOP-002257,2025-10-29,DC-TOP-002257,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2258,GRN-2025-2258,74,2,2025-10-30,INV-TOP-002258,2025-10-29,DC-TOP-002258,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2259,GRN-2025-2259,77,8,2025-11-10,INV-TOP-002259,2025-11-09,DC-TOP-002259,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2260,GRN-2025-2260,77,8,2025-11-10,INV-TOP-002260,2025-11-09,DC-TOP-002260,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2261,GRN-2025-2261,78,30,2025-11-07,INV-TOP-002261,2025-11-06,DC-TOP-002261,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2262,GRN-2025-2262,78,30,2025-11-07,INV-TOP-002262,2025-11-06,DC-TOP-002262,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2263,GRN-2025-2263,78,30,2025-11-07,INV-TOP-002263,2025-11-06,DC-TOP-002263,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2264,GRN-2025-2264,81,9,2025-11-29,INV-TOP-002264,2025-11-28,DC-TOP-002264,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2265,GRN-2025-2265,81,9,2025-11-29,INV-TOP-002265,2025-11-28,DC-TOP-002265,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2266,GRN-2025-2266,82,19,2025-11-05,INV-TOP-002266,2025-11-04,DC-TOP-002266,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2267,GRN-2025-2267,82,19,2025-11-05,INV-TOP-002267,2025-11-04,DC-TOP-002267,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2268,GRN-2025-2268,85,25,2025-11-23,INV-TOP-002268,2025-11-22,DC-TOP-002268,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2269,GRN-2025-2269,86,29,2025-11-13,INV-TOP-002269,2025-11-12,DC-TOP-002269,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2270,GRN-2026-2270,105,10,2026-01-21,INV-TOP-002270,2026-01-20,DC-TOP-002270,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2271,GRN-2026-2271,117,11,2026-02-13,INV-TOP-002271,2026-02-12,DC-TOP-002271,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2272,GRN-2026-2272,117,11,2026-02-13,INV-TOP-002272,2026-02-12,DC-TOP-002272,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2273,GRN-2026-2273,117,11,2026-02-13,INV-TOP-002273,2026-02-12,DC-TOP-002273,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2274,GRN-2026-2274,125,23,2026-02-27,INV-TOP-002274,2026-02-26,DC-TOP-002274,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2275,GRN-2026-2275,126,19,2026-02-21,INV-TOP-002275,2026-02-20,DC-TOP-002275,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2276,GRN-2026-2276,129,33,2026-03-05,INV-TOP-002276,2026-03-04,DC-TOP-002276,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2277,GRN-2026-2277,129,33,2026-03-05,INV-TOP-002277,2026-03-04,DC-TOP-002277,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2278,GRN-2026-2278,129,33,2026-03-05,INV-TOP-002278,2026-03-04,DC-TOP-002278,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2279,GRN-2026-2279,129,33,2026-03-05,INV-TOP-002279,2026-03-04,DC-TOP-002279,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2280,GRN-2026-2280,129,33,2026-03-05,INV-TOP-002280,2026-03-04,DC-TOP-002280,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2281,GRN-2026-2281,133,12,2026-03-22,INV-TOP-002281,2026-03-21,DC-TOP-002281,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2282,GRN-2026-2282,133,12,2026-03-22,INV-TOP-002282,2026-03-21,DC-TOP-002282,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2283,GRN-2026-2283,133,12,2026-03-22,INV-TOP-002283,2026-03-21,DC-TOP-002283,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2284,GRN-2026-2284,133,12,2026-03-22,INV-TOP-002284,2026-03-21,DC-TOP-002284,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2285,GRN-2026-2285,134,26,2026-03-25,INV-TOP-002285,2026-03-24,DC-TOP-002285,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2286,GRN-2026-2286,134,26,2026-03-25,INV-TOP-002286,2026-03-24,DC-TOP-002286,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2287,GRN-2026-2287,134,26,2026-03-25,INV-TOP-002287,2026-03-24,DC-TOP-002287,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2288,GRN-2026-2288,137,11,2026-03-26,INV-TOP-002288,2026-03-25,DC-TOP-002288,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2289,GRN-2026-2289,137,11,2026-03-26,INV-TOP-002289,2026-03-25,DC-TOP-002289,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2290,GRN-2026-2290,137,11,2026-03-26,INV-TOP-002290,2026-03-25,DC-TOP-002290,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2291,GRN-2026-2291,138,35,2026-04-04,INV-TOP-002291,2026-04-03,DC-TOP-002291,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2292,GRN-2026-2292,138,35,2026-04-04,INV-TOP-002292,2026-04-03,DC-TOP-002292,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2293,GRN-2026-2293,138,35,2026-04-04,INV-TOP-002293,2026-04-03,DC-TOP-002293,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2294,GRN-2025-2294,141,3,2025-04-28,INV-TOP-002294,2025-04-27,DC-TOP-002294,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2295,GRN-2025-2295,141,3,2025-04-28,INV-TOP-002295,2025-04-27,DC-TOP-002295,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2296,GRN-2025-2296,142,22,2025-05-01,INV-TOP-002296,2025-04-30,DC-TOP-002296,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2297,GRN-2025-2297,142,22,2025-05-01,INV-TOP-002297,2025-04-30,DC-TOP-002297,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2298,GRN-2025-2298,146,35,2025-05-16,INV-TOP-002298,2025-05-15,DC-TOP-002298,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2299,GRN-2025-2299,153,30,2025-07-01,INV-TOP-002299,2025-06-30,DC-TOP-002299,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2300,GRN-2025-2300,154,35,2025-06-30,INV-TOP-002300,2025-06-29,DC-TOP-002300,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2301,GRN-2025-2301,154,35,2025-06-30,INV-TOP-002301,2025-06-29,DC-TOP-002301,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2302,GRN-2025-2302,154,35,2025-06-30,INV-TOP-002302,2025-06-29,DC-TOP-002302,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2303,GRN-2025-2303,157,15,2025-07-04,INV-TOP-002303,2025-07-03,DC-TOP-002303,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2304,GRN-2025-2304,157,15,2025-07-04,INV-TOP-002304,2025-07-03,DC-TOP-002304,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2305,GRN-2025-2305,157,15,2025-07-04,INV-TOP-002305,2025-07-03,DC-TOP-002305,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2306,GRN-2025-2306,158,2,2025-07-19,INV-TOP-002306,2025-07-18,DC-TOP-002306,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2307,GRN-2025-2307,158,2,2025-07-19,INV-TOP-002307,2025-07-18,DC-TOP-002307,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2308,GRN-2025-2308,158,2,2025-07-19,INV-TOP-002308,2025-07-18,DC-TOP-002308,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2309,GRN-2025-2309,161,26,2025-07-31,INV-TOP-002309,2025-07-30,DC-TOP-002309,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2310,GRN-2025-2310,161,26,2025-07-31,INV-TOP-002310,2025-07-30,DC-TOP-002310,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2311,GRN-2025-2311,162,30,2025-08-06,INV-TOP-002311,2025-08-05,DC-TOP-002311,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2312,GRN-2025-2312,162,30,2025-08-06,INV-TOP-002312,2025-08-05,DC-TOP-002312,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2313,GRN-2025-2313,166,15,2025-08-14,INV-TOP-002313,2025-08-13,DC-TOP-002313,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2314,GRN-2025-2314,169,18,2025-08-21,INV-TOP-002314,2025-08-20,DC-TOP-002314,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2315,GRN-2025-2315,169,18,2025-08-21,INV-TOP-002315,2025-08-20,DC-TOP-002315,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2316,GRN-2025-2316,174,22,2025-08-31,INV-TOP-002316,2025-08-30,DC-TOP-002316,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2317,GRN-2025-2317,174,22,2025-08-31,INV-TOP-002317,2025-08-30,DC-TOP-002317,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2318,GRN-2025-2318,174,22,2025-08-31,INV-TOP-002318,2025-08-30,DC-TOP-002318,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2319,GRN-2025-2319,175,14,2025-09-06,INV-TOP-002319,2025-09-05,DC-TOP-002319,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2320,GRN-2025-2320,177,18,2025-08-30,INV-TOP-002320,2025-08-29,DC-TOP-002320,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2321,GRN-2025-2321,177,18,2025-08-30,INV-TOP-002321,2025-08-29,DC-TOP-002321,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
