fg_receipt_id,fg_receipt_number,production_order_item_id,production_order_id,finished_item_id,received_quantity,accepted_quantity,rejected_quantity,uom,receipt_date,received_by,inspection_status,warehouse_location,batch_number,serial_number_start,serial_number_end,remarks
1760,FGR-2025-1760,1721,1721,101,42.000,42.000,0.000,No,2025-06-18,6,Accepted,Finished Goods Warehouse,FG-0001760,SN0001760A,SN0001760Z,Generated finished goods receipt.
1761,FGR-2025-1761,1722,1722,102,41.000,41.000,0.000,No,2025-06-23,7,Accepted,Finished Goods Warehouse,FG-0001761,SN0001761A,SN0001761Z,Generated finished goods receipt.
1762,FGR-2025-1762,1723,1723,100,46.000,46.000,0.000,No,2025-06-30,8,Accepted,Finished Goods Warehouse,FG-0001762,SN0001762A,SN0001762Z,Generated finished goods receipt.
1763,FGR-2025-1763,1724,1724,101,9.000,9.000,0.000,No,2025-06-28,9,Accepted,Finished Goods Warehouse,FG-0001763,SN0001763A,SN0001763Z,Generated finished goods receipt.
1764,FGR-2025-1764,1725,1725,102,50.000,50.000,0.000,No,2025-07-02,10,Accepted,Finished Goods Warehouse,FG-0001764,SN0001764A,SN0001764Z,Generated finished goods receipt.
1765,FGR-2025-1765,1726,1726,100,15.000,15.000,0.000,No,2025-06-23,11,Accepted,Finished Goods Warehouse,FG-0001765,SN0001765A,SN0001765Z,Generated finished goods receipt.
1766,FGR-2025-1766,1727,1727,101,59.000,59.000,0.000,No,2025-07-01,12,Accepted,Finished Goods Warehouse,FG-0001766,SN0001766A,SN0001766Z,Generated finished goods receipt.
1767,FGR-2025-1767,1728,1728,102,53.000,53.000,0.000,No,2025-07-03,13,Accepted,Finished Goods Warehouse,FG-0001767,SN0001767A,SN0001767Z,Generated finished goods receipt.
1768,FGR-2025-1768,1729,1729,100,29.000,29.000,0.000,No,2025-07-01,1,Accepted,Finished Goods Warehouse,FG-0001768,SN0001768A,SN0001768Z,Generated finished goods receipt.
1769,FGR-2025-1769,1730,1730,101,47.000,47.000,0.000,No,2025-07-04,3,Accepted,Finished Goods Warehouse,FG-0001769,SN0001769A,SN0001769Z,Generated finished goods receipt.
1770,FGR-2025-1770,1731,1731,102,41.000,41.000,0.000,No,2025-06-27,4,Accepted,Finished Goods Warehouse,FG-0001770,SN0001770A,SN0001770Z,Generated finished goods receipt.
1771,FGR-2025-1771,1732,1732,100,46.000,46.000,0.000,No,2025-06-24,5,Accepted,Finished Goods Warehouse,FG-0001771,SN0001771A,SN0001771Z,Generated finished goods receipt.
1772,FGR-2025-1772,1733,1733,101,5.000,5.000,0.000,No,2025-06-30,6,Accepted,Finished Goods Warehouse,FG-0001772,SN0001772A,SN0001772Z,Generated finished goods receipt.
1773,FGR-2025-1773,1734,1734,102,8.000,8.000,0.000,No,2025-06-27,7,Accepted,Finished Goods Warehouse,FG-0001773,SN0001773A,SN0001773Z,Generated finished goods receipt.
1774,FGR-2025-1774,1735,1735,100,55.000,55.000,0.000,No,2025-06-26,8,Accepted,Finished Goods Warehouse,FG-0001774,SN0001774A,SN0001774Z,Generated finished goods receipt.
1775,FGR-2025-1775,1736,1736,101,48.000,48.000,0.000,No,2025-07-04,9,Accepted,Finished Goods Warehouse,FG-0001775,SN0001775A,SN0001775Z,Generated finished goods receipt.
1776,FGR-2025-1776,1737,1737,102,37.000,37.000,0.000,No,2025-06-30,10,Accepted,Finished Goods Warehouse,FG-0001776,SN0001776A,SN0001776Z,Generated finished goods receipt.
1777,FGR-2025-1777,1738,1738,100,21.000,21.000,0.000,No,2025-07-06,11,Accepted,Finished Goods Warehouse,FG-0001777,SN0001777A,SN0001777Z,Generated finished goods receipt.
1778,FGR-2025-1778,1739,1739,101,26.000,26.000,0.000,No,2025-07-04,12,Accepted,Finished Goods Warehouse,FG-0001778,SN0001778A,SN0001778Z,Generated finished goods receipt.
1779,FGR-2025-1779,1740,1740,102,27.000,27.000,0.000,No,2025-06-29,13,Accepted,Finished Goods Warehouse,FG-0001779,SN0001779A,SN0001779Z,Generated finished goods receipt.
1780,FGR-2025-1780,1741,1741,100,28.000,28.000,0.000,No,2025-07-03,1,Accepted,Finished Goods Warehouse,FG-0001780,SN0001780A,SN0001780Z,Generated finished goods receipt.
1781,FGR-2025-1781,1742,1742,101,38.000,38.000,0.000,No,2025-06-30,3,Accepted,Finished Goods Warehouse,FG-0001781,SN0001781A,SN0001781Z,Generated finished goods receipt.
1782,FGR-2025-1782,1743,1743,102,45.000,45.000,0.000,No,2025-07-02,4,Accepted,Finished Goods Warehouse,FG-0001782,SN0001782A,SN0001782Z,Generated finished goods receipt.
1783,FGR-2025-1783,1744,1744,100,25.000,25.000,0.000,No,2025-06-30,5,Accepted,Finished Goods Warehouse,FG-0001783,SN0001783A,SN0001783Z,Generated finished goods receipt.
1784,FGR-2025-1784,1745,1745,101,50.000,50.000,0.000,No,2025-07-10,6,Accepted,Finished Goods Warehouse,FG-0001784,SN0001784A,SN0001784Z,Generated finished goods receipt.
1785,FGR-2025-1785,1746,1746,102,10.000,10.000,0.000,No,2025-07-05,7,Accepted,Finished Goods Warehouse,FG-0001785,SN0001785A,SN0001785Z,Generated finished goods receipt.
1786,FGR-2025-1786,1747,1747,100,49.000,49.000,0.000,No,2025-07-06,8,Accepted,Finished Goods Warehouse,FG-0001786,SN0001786A,SN0001786Z,Generated finished goods receipt.
1787,FGR-2025-1787,1748,1748,101,41.000,41.000,0.000,No,2025-07-09,9,Accepted,Finished Goods Warehouse,FG-0001787,SN0001787A,SN0001787Z,Generated finished goods receipt.
1788,FGR-2025-1788,1749,1749,102,31.000,31.000,0.000,No,2025-07-04,10,Accepted,Finished Goods Warehouse,FG-0001788,SN0001788A,SN0001788Z,Generated finished goods receipt.
1789,FGR-2025-1789,1750,1750,100,24.000,24.000,0.000,No,2025-07-06,11,Accepted,Finished Goods Warehouse,FG-0001789,SN0001789A,SN0001789Z,Generated finished goods receipt.
1790,FGR-2025-1790,1751,1751,101,24.000,24.000,0.000,No,2025-07-14,12,Accepted,Finished Goods Warehouse,FG-0001790,SN0001790A,SN0001790Z,Generated finished goods receipt.
1791,FGR-2025-1791,1752,1752,102,23.000,23.000,0.000,No,2025-07-12,13,Accepted,Finished Goods Warehouse,FG-0001791,SN0001791A,SN0001791Z,Generated finished goods receipt.
1792,FGR-2025-1792,1753,1753,100,57.000,57.000,0.000,No,2025-07-16,1,Accepted,Finished Goods Warehouse,FG-0001792,SN0001792A,SN0001792Z,Generated finished goods receipt.
1793,FGR-2025-1793,1754,1754,101,5.000,5.000,0.000,No,2025-07-16,3,Accepted,Finished Goods Warehouse,FG-0001793,SN0001793A,SN0001793Z,Generated finished goods receipt.
1794,FGR-2025-1794,1755,1755,102,38.000,38.000,0.000,No,2025-07-02,4,Accepted,Finished Goods Warehouse,FG-0001794,SN0001794A,SN0001794Z,Generated finished goods receipt.
1795,FGR-2025-1795,1756,1756,100,59.000,59.000,0.000,No,2025-07-14,5,Accepted,Finished Goods Warehouse,FG-0001795,SN0001795A,SN0001795Z,Generated finished goods receipt.
1796,FGR-2025-1796,1757,1757,101,34.000,34.000,0.000,No,2025-07-08,6,Accepted,Finished Goods Warehouse,FG-0001796,SN0001796A,SN0001796Z,Generated finished goods receipt.
1797,FGR-2025-1797,1758,1758,102,40.000,40.000,0.000,No,2025-07-11,7,Accepted,Finished Goods Warehouse,FG-0001797,SN0001797A,SN0001797Z,Generated finished goods receipt.
1798,FGR-2025-1798,1759,1759,100,37.000,37.000,0.000,No,2025-07-11,8,Accepted,Finished Goods Warehouse,FG-0001798,SN0001798A,SN0001798Z,Generated finished goods receipt.
1799,FGR-2025-1799,1760,1760,101,33.000,33.000,0.000,No,2025-07-16,9,Accepted,Finished Goods Warehouse,FG-0001799,SN0001799A,SN0001799Z,Generated finished goods receipt.
1800,FGR-2025-1800,1761,1761,102,39.000,39.000,0.000,No,2025-07-14,10,Accepted,Finished Goods Warehouse,FG-0001800,SN0001800A,SN0001800Z,Generated finished goods receipt.
1801,FGR-2025-1801,1762,1762,100,53.000,53.000,0.000,No,2025-07-12,11,Accepted,Finished Goods Warehouse,FG-0001801,SN0001801A,SN0001801Z,Generated finished goods receipt.
1802,FGR-2025-1802,1763,1763,101,44.000,44.000,0.000,No,2025-07-10,12,Accepted,Finished Goods Warehouse,FG-0001802,SN0001802A,SN0001802Z,Generated finished goods receipt.
1803,FGR-2025-1803,1764,1764,102,50.000,50.000,0.000,No,2025-07-13,13,Accepted,Finished Goods Warehouse,FG-0001803,SN0001803A,SN0001803Z,Generated finished goods receipt.
1804,FGR-2025-1804,1765,1765,100,35.000,35.000,0.000,No,2025-07-15,1,Accepted,Finished Goods Warehouse,FG-0001804,SN0001804A,SN0001804Z,Generated finished goods receipt.
1805,FGR-2025-1805,1766,1766,101,47.000,47.000,0.000,No,2025-07-18,3,Accepted,Finished Goods Warehouse,FG-0001805,SN0001805A,SN0001805Z,Generated finished goods receipt.
1806,FGR-2025-1806,1767,1767,102,52.000,52.000,0.000,No,2025-07-12,4,Accepted,Finished Goods Warehouse,FG-0001806,SN0001806A,SN0001806Z,Generated finished goods receipt.
1807,FGR-2025-1807,1768,1768,100,15.000,15.000,0.000,No,2025-07-13,5,Accepted,Finished Goods Warehouse,FG-0001807,SN0001807A,SN0001807Z,Generated finished goods receipt.
1808,FGR-2025-1808,1769,1769,101,52.000,52.000,0.000,No,2025-07-14,6,Accepted,Finished Goods Warehouse,FG-0001808,SN0001808A,SN0001808Z,Generated finished goods receipt.
1809,FGR-2025-1809,1770,1770,102,41.000,41.000,0.000,No,2025-07-16,7,Accepted,Finished Goods Warehouse,FG-0001809,SN0001809A,SN0001809Z,Generated finished goods receipt.
1810,FGR-2025-1810,1771,1771,100,29.000,29.000,0.000,No,2025-07-14,8,Accepted,Finished Goods Warehouse,FG-0001810,SN0001810A,SN0001810Z,Generated finished goods receipt.
1811,FGR-2025-1811,1772,1772,101,46.000,46.000,0.000,No,2025-07-14,9,Accepted,Finished Goods Warehouse,FG-0001811,SN0001811A,SN0001811Z,Generated finished goods receipt.
1812,FGR-2025-1812,1773,1773,102,12.000,12.000,0.000,No,2025-07-13,10,Accepted,Finished Goods Warehouse,FG-0001812,SN0001812A,SN0001812Z,Generated finished goods receipt.
1813,FGR-2025-1813,1774,1774,100,42.000,42.000,0.000,No,2025-07-08,11,Accepted,Finished Goods Warehouse,FG-0001813,SN0001813A,SN0001813Z,Generated finished goods receipt.
1814,FGR-2025-1814,1775,1775,101,36.000,36.000,0.000,No,2025-07-15,12,Accepted,Finished Goods Warehouse,FG-0001814,SN0001814A,SN0001814Z,Generated finished goods receipt.
1815,FGR-2025-1815,1776,1776,102,52.000,52.000,0.000,No,2025-07-08,13,Accepted,Finished Goods Warehouse,FG-0001815,SN0001815A,SN0001815Z,Generated finished goods receipt.
1816,FGR-2025-1816,1777,1777,100,38.000,38.000,0.000,No,2025-07-08,1,Accepted,Finished Goods Warehouse,FG-0001816,SN0001816A,SN0001816Z,Generated finished goods receipt.
1817,FGR-2025-1817,1778,1778,101,33.000,33.000,0.000,No,2025-07-09,3,Accepted,Finished Goods Warehouse,FG-0001817,SN0001817A,SN0001817Z,Generated finished goods receipt.
1818,FGR-2025-1818,1779,1779,102,32.000,32.000,0.000,No,2025-07-15,4,Accepted,Finished Goods Warehouse,FG-0001818,SN0001818A,SN0001818Z,Generated finished goods receipt.
1819,FGR-2025-1819,1780,1780,100,36.000,36.000,0.000,No,2025-07-12,5,Accepted,Finished Goods Warehouse,FG-0001819,SN0001819A,SN0001819Z,Generated finished goods receipt.
1820,FGR-2025-1820,1781,1781,101,54.000,54.000,0.000,No,2025-07-19,6,Accepted,Finished Goods Warehouse,FG-0001820,SN0001820A,SN0001820Z,Generated finished goods receipt.
1821,FGR-2025-1821,1782,1782,102,48.000,48.000,0.000,No,2025-07-10,7,Accepted,Finished Goods Warehouse,FG-0001821,SN0001821A,SN0001821Z,Generated finished goods receipt.
1822,FGR-2025-1822,1783,1783,100,10.000,10.000,0.000,No,2025-07-21,8,Accepted,Finished Goods Warehouse,FG-0001822,SN0001822A,SN0001822Z,Generated finished goods receipt.
1823,FGR-2025-1823,1784,1784,101,32.000,32.000,0.000,No,2025-07-21,9,Accepted,Finished Goods Warehouse,FG-0001823,SN0001823A,SN0001823Z,Generated finished goods receipt.
1824,FGR-2025-1824,1785,1785,102,19.000,19.000,0.000,No,2025-07-23,10,Accepted,Finished Goods Warehouse,FG-0001824,SN0001824A,SN0001824Z,Generated finished goods receipt.
1825,FGR-2025-1825,1786,1786,100,14.000,14.000,0.000,No,2025-07-24,11,Accepted,Finished Goods Warehouse,FG-0001825,SN0001825A,SN0001825Z,Generated finished goods receipt.
1826,FGR-2025-1826,1787,1787,101,52.000,52.000,0.000,No,2025-07-19,12,Accepted,Finished Goods Warehouse,FG-0001826,SN0001826A,SN0001826Z,Generated finished goods receipt.
1827,FGR-2025-1827,1788,1788,102,53.000,53.000,0.000,No,2025-07-19,13,Accepted,Finished Goods Warehouse,FG-0001827,SN0001827A,SN0001827Z,Generated finished goods receipt.
1828,FGR-2025-1828,1789,1789,100,57.000,57.000,0.000,No,2025-07-22,1,Accepted,Finished Goods Warehouse,FG-0001828,SN0001828A,SN0001828Z,Generated finished goods receipt.
1829,FGR-2025-1829,1790,1790,101,26.000,26.000,0.000,No,2025-07-17,3,Accepted,Finished Goods Warehouse,FG-0001829,SN0001829A,SN0001829Z,Generated finished goods receipt.
1830,FGR-2025-1830,1791,1791,102,28.000,28.000,0.000,No,2025-07-14,4,Accepted,Finished Goods Warehouse,FG-0001830,SN0001830A,SN0001830Z,Generated finished goods receipt.
1831,FGR-2025-1831,1792,1792,100,47.000,47.000,0.000,No,2025-07-20,5,Accepted,Finished Goods Warehouse,FG-0001831,SN0001831A,SN0001831Z,Generated finished goods receipt.
1832,FGR-2025-1832,1793,1793,101,15.000,15.000,0.000,No,2025-07-27,6,Accepted,Finished Goods Warehouse,FG-0001832,SN0001832A,SN0001832Z,Generated finished goods receipt.
1833,FGR-2025-1833,1794,1794,102,6.000,6.000,0.000,No,2025-07-23,7,Accepted,Finished Goods Warehouse,FG-0001833,SN0001833A,SN0001833Z,Generated finished goods receipt.
1834,FGR-2025-1834,1795,1795,100,28.000,28.000,0.000,No,2025-07-21,8,Accepted,Finished Goods Warehouse,FG-0001834,SN0001834A,SN0001834Z,Generated finished goods receipt.
1835,FGR-2025-1835,1796,1796,101,38.000,38.000,0.000,No,2025-07-18,9,Accepted,Finished Goods Warehouse,FG-0001835,SN0001835A,SN0001835Z,Generated finished goods receipt.
1836,FGR-2025-1836,1797,1797,102,28.000,28.000,0.000,No,2025-07-23,10,Accepted,Finished Goods Warehouse,FG-0001836,SN0001836A,SN0001836Z,Generated finished goods receipt.
1837,FGR-2025-1837,1798,1798,100,14.000,14.000,0.000,No,2025-07-20,11,Accepted,Finished Goods Warehouse,FG-0001837,SN0001837A,SN0001837Z,Generated finished goods receipt.
1838,FGR-2025-1838,1799,1799,101,32.000,32.000,0.000,No,2025-07-25,12,Accepted,Finished Goods Warehouse,FG-0001838,SN0001838A,SN0001838Z,Generated finished goods receipt.
1839,FGR-2025-1839,1800,1800,102,55.000,55.000,0.000,No,2025-07-20,13,Accepted,Finished Goods Warehouse,FG-0001839,SN0001839A,SN0001839Z,Generated finished goods receipt.
1840,FGR-2025-1840,1801,1801,100,19.000,19.000,0.000,No,2025-07-21,1,Accepted,Finished Goods Warehouse,FG-0001840,SN0001840A,SN0001840Z,Generated finished goods receipt.
1841,FGR-2025-1841,1802,1802,101,26.000,26.000,0.000,No,2025-07-22,3,Accepted,Finished Goods Warehouse,FG-0001841,SN0001841A,SN0001841Z,Generated finished goods receipt.
1842,FGR-2025-1842,1803,1803,102,21.000,21.000,0.000,No,2025-07-23,4,Accepted,Finished Goods Warehouse,FG-0001842,SN0001842A,SN0001842Z,Generated finished goods receipt.
1843,FGR-2025-1843,1804,1804,100,19.000,19.000,0.000,No,2025-07-29,5,Accepted,Finished Goods Warehouse,FG-0001843,SN0001843A,SN0001843Z,Generated finished goods receipt.
1844,FGR-2025-1844,1805,1805,101,39.000,39.000,0.000,No,2025-07-26,6,Accepted,Finished Goods Warehouse,FG-0001844,SN0001844A,SN0001844Z,Generated finished goods receipt.
1845,FGR-2025-1845,1806,1806,102,25.000,25.000,0.000,No,2025-07-20,7,Accepted,Finished Goods Warehouse,FG-0001845,SN0001845A,SN0001845Z,Generated finished goods receipt.
1846,FGR-2025-1846,1807,1807,100,37.000,37.000,0.000,No,2025-07-27,8,Accepted,Finished Goods Warehouse,FG-0001846,SN0001846A,SN0001846Z,Generated finished goods receipt.
1847,FGR-2025-1847,1808,1808,101,4.000,4.000,0.000,No,2025-07-27,9,Accepted,Finished Goods Warehouse,FG-0001847,SN0001847A,SN0001847Z,Generated finished goods receipt.
1848,FGR-2025-1848,1809,1809,102,41.000,41.000,0.000,No,2025-07-25,10,Accepted,Finished Goods Warehouse,FG-0001848,SN0001848A,SN0001848Z,Generated finished goods receipt.
1849,FGR-2025-1849,1810,1810,100,10.000,10.000,0.000,No,2025-07-26,11,Accepted,Finished Goods Warehouse,FG-0001849,SN0001849A,SN0001849Z,Generated finished goods receipt.
1850,FGR-2025-1850,1811,1811,101,24.000,24.000,0.000,No,2025-07-25,12,Accepted,Finished Goods Warehouse,FG-0001850,SN0001850A,SN0001850Z,Generated finished goods receipt.
1851,FGR-2025-1851,1812,1812,102,53.000,53.000,0.000,No,2025-07-30,13,Accepted,Finished Goods Warehouse,FG-0001851,SN0001851A,SN0001851Z,Generated finished goods receipt.
1852,FGR-2025-1852,1813,1813,100,23.000,23.000,0.000,No,2025-07-22,1,Accepted,Finished Goods Warehouse,FG-0001852,SN0001852A,SN0001852Z,Generated finished goods receipt.
1853,FGR-2025-1853,1814,1814,101,42.000,42.000,0.000,No,2025-07-22,3,Accepted,Finished Goods Warehouse,FG-0001853,SN0001853A,SN0001853Z,Generated finished goods receipt.
1854,FGR-2025-1854,1815,1815,102,24.000,24.000,0.000,No,2025-08-01,4,Accepted,Finished Goods Warehouse,FG-0001854,SN0001854A,SN0001854Z,Generated finished goods receipt.
1855,FGR-2025-1855,1816,1816,100,55.000,55.000,0.000,No,2025-07-28,5,Accepted,Finished Goods Warehouse,FG-0001855,SN0001855A,SN0001855Z,Generated finished goods receipt.
1856,FGR-2025-1856,1817,1817,101,57.000,57.000,0.000,No,2025-07-29,6,Accepted,Finished Goods Warehouse,FG-0001856,SN0001856A,SN0001856Z,Generated finished goods receipt.
1857,FGR-2025-1857,1818,1818,102,54.000,54.000,0.000,No,2025-07-27,7,Accepted,Finished Goods Warehouse,FG-0001857,SN0001857A,SN0001857Z,Generated finished goods receipt.
1858,FGR-2025-1858,1819,1819,100,27.000,27.000,0.000,No,2025-08-01,8,Accepted,Finished Goods Warehouse,FG-0001858,SN0001858A,SN0001858Z,Generated finished goods receipt.
1859,FGR-2025-1859,1820,1820,101,22.000,22.000,0.000,No,2025-07-25,9,Accepted,Finished Goods Warehouse,FG-0001859,SN0001859A,SN0001859Z,Generated finished goods receipt.
1860,FGR-2025-1860,1821,1821,102,37.000,37.000,0.000,No,2025-08-06,10,Accepted,Finished Goods Warehouse,FG-0001860,SN0001860A,SN0001860Z,Generated finished goods receipt.
1861,FGR-2025-1861,1822,1822,100,49.000,49.000,0.000,No,2025-07-27,11,Accepted,Finished Goods Warehouse,FG-0001861,SN0001861A,SN0001861Z,Generated finished goods receipt.
1862,FGR-2025-1862,1823,1823,101,34.000,34.000,0.000,No,2025-08-03,12,Accepted,Finished Goods Warehouse,FG-0001862,SN0001862A,SN0001862Z,Generated finished goods receipt.
1863,FGR-2025-1863,1824,1824,102,46.000,46.000,0.000,No,2025-07-27,13,Accepted,Finished Goods Warehouse,FG-0001863,SN0001863A,SN0001863Z,Generated finished goods receipt.
1864,FGR-2025-1864,1825,1825,100,52.000,52.000,0.000,No,2025-07-30,1,Accepted,Finished Goods Warehouse,FG-0001864,SN0001864A,SN0001864Z,Generated finished goods receipt.
1865,FGR-2025-1865,1826,1826,101,46.000,46.000,0.000,No,2025-08-05,3,Accepted,Finished Goods Warehouse,FG-0001865,SN0001865A,SN0001865Z,Generated finished goods receipt.
1866,FGR-2025-1866,1827,1827,102,24.000,24.000,0.000,No,2025-08-01,4,Accepted,Finished Goods Warehouse,FG-0001866,SN0001866A,SN0001866Z,Generated finished goods receipt.
1867,FGR-2025-1867,1828,1828,100,17.000,17.000,0.000,No,2025-07-28,5,Accepted,Finished Goods Warehouse,FG-0001867,SN0001867A,SN0001867Z,Generated finished goods receipt.
1868,FGR-2025-1868,1829,1829,101,28.000,28.000,0.000,No,2025-08-05,6,Accepted,Finished Goods Warehouse,FG-0001868,SN0001868A,SN0001868Z,Generated finished goods receipt.
1869,FGR-2025-1869,1830,1830,102,35.000,35.000,0.000,No,2025-08-04,7,Accepted,Finished Goods Warehouse,FG-0001869,SN0001869A,SN0001869Z,Generated finished goods receipt.
1870,FGR-2025-1870,1831,1831,100,51.000,51.000,0.000,No,2025-08-05,8,Accepted,Finished Goods Warehouse,FG-0001870,SN0001870A,SN0001870Z,Generated finished goods receipt.
1871,FGR-2025-1871,1832,1832,101,21.000,21.000,0.000,No,2025-08-04,9,Accepted,Finished Goods Warehouse,FG-0001871,SN0001871A,SN0001871Z,Generated finished goods receipt.
1872,FGR-2025-1872,1833,1833,102,12.000,12.000,0.000,No,2025-08-02,10,Accepted,Finished Goods Warehouse,FG-0001872,SN0001872A,SN0001872Z,Generated finished goods receipt.
1873,FGR-2025-1873,1834,1834,100,21.000,21.000,0.000,No,2025-08-04,11,Accepted,Finished Goods Warehouse,FG-0001873,SN0001873A,SN0001873Z,Generated finished goods receipt.
1874,FGR-2025-1874,1835,1835,101,38.000,38.000,0.000,No,2025-08-07,12,Accepted,Finished Goods Warehouse,FG-0001874,SN0001874A,SN0001874Z,Generated finished goods receipt.
1875,FGR-2025-1875,1836,1836,102,15.000,15.000,0.000,No,2025-08-04,13,Accepted,Finished Goods Warehouse,FG-0001875,SN0001875A,SN0001875Z,Generated finished goods receipt.
1876,FGR-2025-1876,1837,1837,100,26.000,26.000,0.000,No,2025-08-06,1,Accepted,Finished Goods Warehouse,FG-0001876,SN0001876A,SN0001876Z,Generated finished goods receipt.
1877,FGR-2025-1877,1838,1838,101,19.000,19.000,0.000,No,2025-08-06,3,Accepted,Finished Goods Warehouse,FG-0001877,SN0001877A,SN0001877Z,Generated finished goods receipt.
1878,FGR-2025-1878,1839,1839,102,58.000,58.000,0.000,No,2025-08-04,4,Accepted,Finished Goods Warehouse,FG-0001878,SN0001878A,SN0001878Z,Generated finished goods receipt.
1879,FGR-2025-1879,1840,1840,100,33.000,33.000,0.000,No,2025-08-08,5,Accepted,Finished Goods Warehouse,FG-0001879,SN0001879A,SN0001879Z,Generated finished goods receipt.
1880,FGR-2025-1880,1841,1841,101,44.000,44.000,0.000,No,2025-07-29,6,Accepted,Finished Goods Warehouse,FG-0001880,SN0001880A,SN0001880Z,Generated finished goods receipt.
1881,FGR-2025-1881,1842,1842,102,33.000,33.000,0.000,No,2025-07-31,7,Accepted,Finished Goods Warehouse,FG-0001881,SN0001881A,SN0001881Z,Generated finished goods receipt.
1882,FGR-2025-1882,1843,1843,100,3.000,3.000,0.000,No,2025-08-07,8,Accepted,Finished Goods Warehouse,FG-0001882,SN0001882A,SN0001882Z,Generated finished goods receipt.
1883,FGR-2025-1883,1844,1844,101,17.000,17.000,0.000,No,2025-08-02,9,Accepted,Finished Goods Warehouse,FG-0001883,SN0001883A,SN0001883Z,Generated finished goods receipt.
1884,FGR-2025-1884,1845,1845,102,52.000,52.000,0.000,No,2025-08-09,10,Accepted,Finished Goods Warehouse,FG-0001884,SN0001884A,SN0001884Z,Generated finished goods receipt.
1885,FGR-2025-1885,1846,1846,100,31.000,31.000,0.000,No,2025-08-04,11,Accepted,Finished Goods Warehouse,FG-0001885,SN0001885A,SN0001885Z,Generated finished goods receipt.
1886,FGR-2025-1886,1847,1847,101,44.000,44.000,0.000,No,2025-08-07,12,Accepted,Finished Goods Warehouse,FG-0001886,SN0001886A,SN0001886Z,Generated finished goods receipt.
1887,FGR-2025-1887,1848,1848,102,46.000,46.000,0.000,No,2025-08-07,13,Accepted,Finished Goods Warehouse,FG-0001887,SN0001887A,SN0001887Z,Generated finished goods receipt.
1888,FGR-2025-1888,1849,1849,100,36.000,36.000,0.000,No,2025-08-06,1,Accepted,Finished Goods Warehouse,FG-0001888,SN0001888A,SN0001888Z,Generated finished goods receipt.
1889,FGR-2025-1889,1850,1850,101,37.000,37.000,0.000,No,2025-08-10,3,Accepted,Finished Goods Warehouse,FG-0001889,SN0001889A,SN0001889Z,Generated finished goods receipt.
1890,FGR-2025-1890,1851,1851,102,16.000,16.000,0.000,No,2025-08-12,4,Accepted,Finished Goods Warehouse,FG-0001890,SN0001890A,SN0001890Z,Generated finished goods receipt.
1891,FGR-2025-1891,1852,1852,100,16.000,16.000,0.000,No,2025-08-04,5,Accepted,Finished Goods Warehouse,FG-0001891,SN0001891A,SN0001891Z,Generated finished goods receipt.
1892,FGR-2025-1892,1853,1853,101,13.000,13.000,0.000,No,2025-08-11,6,Accepted,Finished Goods Warehouse,FG-0001892,SN0001892A,SN0001892Z,Generated finished goods receipt.
1893,FGR-2025-1893,1854,1854,102,21.000,21.000,0.000,No,2025-08-07,7,Accepted,Finished Goods Warehouse,FG-0001893,SN0001893A,SN0001893Z,Generated finished goods receipt.
1894,FGR-2025-1894,1855,1855,100,39.000,39.000,0.000,No,2025-08-10,8,Accepted,Finished Goods Warehouse,FG-0001894,SN0001894A,SN0001894Z,Generated finished goods receipt.
1895,FGR-2025-1895,1856,1856,101,55.000,55.000,0.000,No,2025-08-14,9,Accepted,Finished Goods Warehouse,FG-0001895,SN0001895A,SN0001895Z,Generated finished goods receipt.
1896,FGR-2025-1896,1857,1857,102,29.000,29.000,0.000,No,2025-08-06,10,Accepted,Finished Goods Warehouse,FG-0001896,SN0001896A,SN0001896Z,Generated finished goods receipt.
1897,FGR-2025-1897,1858,1858,100,38.000,38.000,0.000,No,2025-08-11,11,Accepted,Finished Goods Warehouse,FG-0001897,SN0001897A,SN0001897Z,Generated finished goods receipt.
1898,FGR-2025-1898,1859,1859,101,53.000,53.000,0.000,No,2025-08-04,12,Accepted,Finished Goods Warehouse,FG-0001898,SN0001898A,SN0001898Z,Generated finished goods receipt.
1899,FGR-2025-1899,1860,1860,102,41.000,41.000,0.000,No,2025-08-08,13,Accepted,Finished Goods Warehouse,FG-0001899,SN0001899A,SN0001899Z,Generated finished goods receipt.
1900,FGR-2025-1900,1861,1861,100,18.000,18.000,0.000,No,2025-08-13,1,Accepted,Finished Goods Warehouse,FG-0001900,SN0001900A,SN0001900Z,Generated finished goods receipt.
1901,FGR-2025-1901,1862,1862,101,19.000,19.000,0.000,No,2025-08-12,3,Accepted,Finished Goods Warehouse,FG-0001901,SN0001901A,SN0001901Z,Generated finished goods receipt.
1902,FGR-2025-1902,1863,1863,102,40.000,40.000,0.000,No,2025-08-11,4,Accepted,Finished Goods Warehouse,FG-0001902,SN0001902A,SN0001902Z,Generated finished goods receipt.
1903,FGR-2025-1903,1864,1864,100,20.000,20.000,0.000,No,2025-08-05,5,Accepted,Finished Goods Warehouse,FG-0001903,SN0001903A,SN0001903Z,Generated finished goods receipt.
1904,FGR-2025-1904,1865,1865,101,17.000,17.000,0.000,No,2025-08-09,6,Accepted,Finished Goods Warehouse,FG-0001904,SN0001904A,SN0001904Z,Generated finished goods receipt.
1905,FGR-2025-1905,1866,1866,102,37.000,37.000,0.000,No,2025-08-06,7,Accepted,Finished Goods Warehouse,FG-0001905,SN0001905A,SN0001905Z,Generated finished goods receipt.
