bom_consumption_id,production_order_item_id,finished_item_id,consumed_item_id,planned_quantity,issued_quantity,actual_consumed_quantity,returned_quantity,wastage_quantity,uom,warehouse_location,batch_number,consumption_date,consumed_by,transaction_status,remarks
4579,1095,102,99,16.000,16.320,16.000,0.000,0.320,No,Production Issue Store,BC-0004579,2024-12-13,4,Consumed,Generated BOM consumption from active BOM.
4580,1095,102,2,16.000,16.320,16.000,0.000,0.320,No,Production Issue Store,BC-0004580,2024-12-13,5,Consumed,Generated BOM consumption from active BOM.
4581,1096,100,1,54.000,55.080,54.000,0.000,1.080,No,Production Issue Store,BC-0004581,2024-12-13,5,Consumed,Generated BOM consumption from active BOM.
4582,1096,100,4,54.000,55.080,54.000,0.000,1.080,No,Production Issue Store,BC-0004582,2024-12-13,6,Consumed,Generated BOM consumption from active BOM.
4583,1097,101,5,51.000,52.020,51.000,0.000,1.020,No,Production Issue Store,BC-0004583,2024-12-11,6,Consumed,Generated BOM consumption from active BOM.
4584,1097,101,8,510.000,520.200,510.000,0.000,10.200,No,Production Issue Store,BC-0004584,2024-12-11,7,Consumed,Generated BOM consumption from active BOM.
4585,1098,102,9,264.000,269.280,264.000,0.000,5.280,No,Production Issue Store,BC-0004585,2024-12-12,7,Consumed,Generated BOM consumption from active BOM.
4586,1098,102,12,22.000,22.440,22.000,0.000,0.440,No,Production Issue Store,BC-0004586,2024-12-12,8,Consumed,Generated BOM consumption from active BOM.
4587,1099,100,10,17.000,17.340,17.000,0.000,0.340,No,Production Issue Store,BC-0004587,2024-12-12,8,Consumed,Generated BOM consumption from active BOM.
4588,1099,100,13,17.000,17.340,17.000,0.000,0.340,No,Production Issue Store,BC-0004588,2024-12-12,9,Consumed,Generated BOM consumption from active BOM.
4589,1100,101,14,13.000,13.260,13.000,0.000,0.260,No,Production Issue Store,BC-0004589,2024-12-14,9,Consumed,Generated BOM consumption from active BOM.
4590,1100,101,17,13.000,13.260,13.000,0.000,0.260,No,Production Issue Store,BC-0004590,2024-12-14,10,Consumed,Generated BOM consumption from active BOM.
4591,1101,102,18,46.000,46.920,46.000,0.000,0.920,No,Production Issue Store,BC-0004591,2024-12-13,10,Consumed,Generated BOM consumption from active BOM.
4592,1101,102,19,46.000,46.920,46.000,0.000,0.920,No,Production Issue Store,BC-0004592,2024-12-13,11,Consumed,Generated BOM consumption from active BOM.
4593,1102,100,19,55.000,56.100,55.000,0.000,1.100,No,Production Issue Store,BC-0004593,2024-12-13,11,Consumed,Generated BOM consumption from active BOM.
4594,1102,100,20,55.000,56.100,55.000,0.000,1.100,No,Production Issue Store,BC-0004594,2024-12-13,12,Consumed,Generated BOM consumption from active BOM.
4595,1103,101,20,20.000,20.400,20.000,0.000,0.400,No,Production Issue Store,BC-0004595,2024-12-10,12,Consumed,Generated BOM consumption from active BOM.
4596,1103,101,24,40.000,40.800,40.000,0.000,0.800,No,Production Issue Store,BC-0004596,2024-12-10,13,Consumed,Generated BOM consumption from active BOM.
4597,1104,102,25,82.000,83.640,82.000,0.000,1.640,No,Production Issue Store,BC-0004597,2024-12-12,13,Consumed,Generated BOM consumption from active BOM.
4598,1104,102,21,41.000,41.820,41.000,0.000,0.820,No,Production Issue Store,BC-0004598,2024-12-12,1,Consumed,Generated BOM consumption from active BOM.
4599,1105,100,21,18.000,18.360,18.000,0.000,0.360,No,Production Issue Store,BC-0004599,2024-12-15,1,Consumed,Generated BOM consumption from active BOM.
4600,1105,100,78,18.000,18.360,18.000,0.000,0.360,No,Production Issue Store,BC-0004600,2024-12-15,3,Consumed,Generated BOM consumption from active BOM.
4601,1106,101,78,110.000,112.200,110.000,0.000,2.200,No,Production Issue Store,BC-0004601,2024-12-09,3,Consumed,Generated BOM consumption from active BOM.
4602,1106,101,79,110.000,112.200,110.000,0.000,2.200,No,Production Issue Store,BC-0004602,2024-12-09,4,Consumed,Generated BOM consumption from active BOM.
4603,1107,102,79,38.000,38.760,38.000,0.000,0.760,No,Production Issue Store,BC-0004603,2024-12-09,4,Consumed,Generated BOM consumption from active BOM.
4604,1107,102,26,38.000,38.760,38.000,0.000,0.760,No,Production Issue Store,BC-0004604,2024-12-09,5,Consumed,Generated BOM consumption from active BOM.
4605,1108,100,26,9.000,9.180,9.000,0.000,0.180,No,Production Issue Store,BC-0004605,2024-12-14,5,Consumed,Generated BOM consumption from active BOM.
4606,1108,100,27,9.000,9.180,9.000,0.000,0.180,No,Production Issue Store,BC-0004606,2024-12-14,6,Consumed,Generated BOM consumption from active BOM.
4607,1109,101,27,53.000,54.060,53.000,0.000,1.060,No,Production Issue Store,BC-0004607,2024-12-12,6,Consumed,Generated BOM consumption from active BOM.
4608,1109,101,30,169.600,172.992,169.600,0.000,3.392,kg,Production Issue Store,BC-0004608,2024-12-12,7,Consumed,Generated BOM consumption from active BOM.
4609,1110,102,31,370.500,377.910,370.500,0.000,7.410,kg,Production Issue Store,BC-0004609,2024-12-15,7,Consumed,Generated BOM consumption from active BOM.
4610,1110,102,34,285.000,290.700,285.000,0.000,5.700,m,Production Issue Store,BC-0004610,2024-12-15,8,Consumed,Generated BOM consumption from active BOM.
4611,1111,100,32,78.000,79.560,78.000,0.000,1.560,m,Production Issue Store,BC-0004611,2024-12-16,8,Consumed,Generated BOM consumption from active BOM.
4612,1111,100,35,26.000,26.520,26.000,0.000,0.520,No,Production Issue Store,BC-0004612,2024-12-16,9,Consumed,Generated BOM consumption from active BOM.
4613,1112,101,35,53.000,54.060,53.000,0.000,1.060,No,Production Issue Store,BC-0004613,2024-12-10,9,Consumed,Generated BOM consumption from active BOM.
4614,1112,101,38,159.000,162.180,159.000,0.000,3.180,No,Production Issue Store,BC-0004614,2024-12-10,10,Consumed,Generated BOM consumption from active BOM.
4615,1113,102,38,48.000,48.960,48.000,0.000,0.960,No,Production Issue Store,BC-0004615,2024-12-14,10,Consumed,Generated BOM consumption from active BOM.
4616,1113,102,57,768.000,783.360,768.000,0.000,15.360,No,Production Issue Store,BC-0004616,2024-12-14,11,Consumed,Generated BOM consumption from active BOM.
4617,1114,100,55,480.000,489.600,480.000,0.000,9.600,No,Production Issue Store,BC-0004617,2024-12-17,11,Consumed,Generated BOM consumption from active BOM.
4618,1114,100,58,480.000,489.600,480.000,0.000,9.600,No,Production Issue Store,BC-0004618,2024-12-17,12,Consumed,Generated BOM consumption from active BOM.
4619,1115,101,58,1260.000,1285.200,1260.000,0.000,25.200,No,Production Issue Store,BC-0004619,2024-12-19,12,Consumed,Generated BOM consumption from active BOM.
4620,1115,101,59,1260.000,1285.200,1260.000,0.000,25.200,No,Production Issue Store,BC-0004620,2024-12-19,13,Consumed,Generated BOM consumption from active BOM.
4621,1116,102,59,1728.000,1762.560,1728.000,0.000,34.560,No,Production Issue Store,BC-0004621,2024-12-13,13,Consumed,Generated BOM consumption from active BOM.
4622,1116,102,62,36.000,36.720,36.000,0.000,0.720,m,Production Issue Store,BC-0004622,2024-12-13,1,Consumed,Generated BOM consumption from active BOM.
4623,1117,100,60,12.500,12.750,12.500,0.000,0.250,m,Production Issue Store,BC-0004623,2024-12-16,1,Consumed,Generated BOM consumption from active BOM.
4624,1117,100,39,75.000,76.500,75.000,0.000,1.500,No,Production Issue Store,BC-0004624,2024-12-16,3,Consumed,Generated BOM consumption from active BOM.
4625,1118,101,41,47.000,47.940,47.000,0.000,0.940,No,Production Issue Store,BC-0004625,2024-12-18,3,Consumed,Generated BOM consumption from active BOM.
4626,1118,101,43,47.000,47.940,47.000,0.000,0.940,No,Production Issue Store,BC-0004626,2024-12-18,4,Consumed,Generated BOM consumption from active BOM.
4627,1119,102,43,96.000,97.920,96.000,0.000,1.920,No,Production Issue Store,BC-0004627,2024-12-18,4,Consumed,Generated BOM consumption from active BOM.
4628,1119,102,46,48.000,48.960,48.000,0.000,0.960,No,Production Issue Store,BC-0004628,2024-12-18,5,Consumed,Generated BOM consumption from active BOM.
4629,1120,100,45,11.000,11.220,11.000,0.000,0.220,No,Production Issue Store,BC-0004629,2024-12-17,5,Consumed,Generated BOM consumption from active BOM.
4630,1120,100,47,11.000,11.220,11.000,0.000,0.220,Set,Production Issue Store,BC-0004630,2024-12-17,6,Consumed,Generated BOM consumption from active BOM.
4631,1121,101,47,60.000,61.200,60.000,0.000,1.200,Set,Production Issue Store,BC-0004631,2024-12-18,6,Consumed,Generated BOM consumption from active BOM.
4632,1121,101,50,60.000,61.200,60.000,0.000,1.200,No,Production Issue Store,BC-0004632,2024-12-18,7,Consumed,Generated BOM consumption from active BOM.
4633,1122,102,51,13.000,13.260,13.000,0.000,0.260,No,Production Issue Store,BC-0004633,2024-12-14,7,Consumed,Generated BOM consumption from active BOM.
4634,1122,102,54,104.000,106.080,104.000,0.000,2.080,No,Production Issue Store,BC-0004634,2024-12-14,8,Consumed,Generated BOM consumption from active BOM.
4635,1123,100,52,165.000,168.300,165.000,0.000,3.300,No,Production Issue Store,BC-0004635,2024-12-18,8,Consumed,Generated BOM consumption from active BOM.
4636,1123,100,63,264.000,269.280,264.000,0.000,5.280,No,Production Issue Store,BC-0004636,2024-12-18,9,Consumed,Generated BOM consumption from active BOM.
4637,1124,101,65,280.000,285.600,280.000,0.000,5.600,No,Production Issue Store,BC-0004637,2024-12-14,9,Consumed,Generated BOM consumption from active BOM.
4638,1124,101,67,280.000,285.600,280.000,0.000,5.600,No,Production Issue Store,BC-0004638,2024-12-14,10,Consumed,Generated BOM consumption from active BOM.
4639,1125,102,68,348.000,354.960,348.000,0.000,6.960,No,Production Issue Store,BC-0004639,2024-12-22,10,Consumed,Generated BOM consumption from active BOM.
4640,1125,102,71,348.000,354.960,348.000,0.000,6.960,No,Production Issue Store,BC-0004640,2024-12-22,11,Consumed,Generated BOM consumption from active BOM.
4641,1126,100,69,80.000,81.600,80.000,0.000,1.600,No,Production Issue Store,BC-0004641,2024-12-16,11,Consumed,Generated BOM consumption from active BOM.
4642,1126,100,72,80.000,81.600,80.000,0.000,1.600,No,Production Issue Store,BC-0004642,2024-12-16,12,Consumed,Generated BOM consumption from active BOM.
4643,1127,101,73,220.000,224.400,220.000,0.000,4.400,No,Production Issue Store,BC-0004643,2024-12-18,12,Consumed,Generated BOM consumption from active BOM.
4644,1127,101,76,44.000,44.880,44.000,0.000,0.880,No,Production Issue Store,BC-0004644,2024-12-18,13,Consumed,Generated BOM consumption from active BOM.
4645,1128,102,77,12.000,12.240,12.000,0.000,0.240,No,Production Issue Store,BC-0004645,2024-12-21,13,Consumed,Generated BOM consumption from active BOM.
4646,1128,102,80,1800.000,1836.000,1800.000,0.000,36.000,ml,Production Issue Store,BC-0004646,2024-12-21,1,Consumed,Generated BOM consumption from active BOM.
4647,1129,100,80,5900.000,6018.000,5900.000,0.000,118.000,ml,Production Issue Store,BC-0004647,2024-12-19,1,Consumed,Generated BOM consumption from active BOM.
4648,1129,100,81,1770.000,1805.400,1770.000,0.000,35.400,g,Production Issue Store,BC-0004648,2024-12-19,3,Consumed,Generated BOM consumption from active BOM.
4649,1130,101,81,495.000,504.900,495.000,0.000,9.900,g,Production Issue Store,BC-0004649,2024-12-19,3,Consumed,Generated BOM consumption from active BOM.
4650,1130,101,82,88.000,89.760,88.000,0.000,1.760,ml,Production Issue Store,BC-0004650,2024-12-19,4,Consumed,Generated BOM consumption from active BOM.
4651,1131,102,82,320.000,326.400,320.000,0.000,6.400,ml,Production Issue Store,BC-0004651,2024-12-16,4,Consumed,Generated BOM consumption from active BOM.
4652,1131,102,83,1600.000,1632.000,1600.000,0.000,32.000,g,Production Issue Store,BC-0004652,2024-12-16,5,Consumed,Generated BOM consumption from active BOM.
4653,1132,100,83,320.000,326.400,320.000,0.000,6.400,g,Production Issue Store,BC-0004653,2024-12-20,5,Consumed,Generated BOM consumption from active BOM.
4654,1132,100,84,1600.000,1632.000,1600.000,0.000,32.000,ml,Production Issue Store,BC-0004654,2024-12-20,6,Consumed,Generated BOM consumption from active BOM.
4655,1133,101,84,2250.000,2295.000,2250.000,0.000,45.000,ml,Production Issue Store,BC-0004655,2024-12-18,6,Consumed,Generated BOM consumption from active BOM.
4656,1133,101,85,225.000,229.500,225.000,0.000,4.500,g,Production Issue Store,BC-0004656,2024-12-18,7,Consumed,Generated BOM consumption from active BOM.
4657,1134,102,85,540.000,550.800,540.000,0.000,10.800,g,Production Issue Store,BC-0004657,2024-12-18,7,Consumed,Generated BOM consumption from active BOM.
4658,1134,102,86,270.000,275.400,270.000,0.000,5.400,g,Production Issue Store,BC-0004658,2024-12-18,8,Consumed,Generated BOM consumption from active BOM.
4659,1135,100,86,290.000,295.800,290.000,0.000,5.800,g,Production Issue Store,BC-0004659,2024-12-20,8,Consumed,Generated BOM consumption from active BOM.
4660,1135,100,87,580.000,591.600,580.000,0.000,11.600,g,Production Issue Store,BC-0004660,2024-12-20,9,Consumed,Generated BOM consumption from active BOM.
4661,1136,101,87,465.000,474.300,465.000,0.000,9.300,g,Production Issue Store,BC-0004661,2024-12-23,9,Consumed,Generated BOM consumption from active BOM.
4662,1136,101,94,31.000,31.620,31.000,0.000,0.620,No,Production Issue Store,BC-0004662,2024-12-23,10,Consumed,Generated BOM consumption from active BOM.
4663,1137,102,94,58.000,59.160,58.000,0.000,1.160,No,Production Issue Store,BC-0004663,2024-12-24,10,Consumed,Generated BOM consumption from active BOM.
4664,1137,102,95,58.000,59.160,58.000,0.000,1.160,No,Production Issue Store,BC-0004664,2024-12-24,11,Consumed,Generated BOM consumption from active BOM.
4665,1138,100,95,51.000,52.020,51.000,0.000,1.020,No,Production Issue Store,BC-0004665,2024-12-23,11,Consumed,Generated BOM consumption from active BOM.
4666,1138,100,96,51.000,52.020,51.000,0.000,1.020,No,Production Issue Store,BC-0004666,2024-12-23,12,Consumed,Generated BOM consumption from active BOM.
4667,1139,101,96,28.000,28.560,28.000,0.000,0.560,No,Production Issue Store,BC-0004667,2024-12-24,12,Consumed,Generated BOM consumption from active BOM.
4668,1139,101,97,28.000,28.560,28.000,0.000,0.560,No,Production Issue Store,BC-0004668,2024-12-24,13,Consumed,Generated BOM consumption from active BOM.
4669,1140,102,97,56.000,57.120,56.000,0.000,1.120,No,Production Issue Store,BC-0004669,2024-12-22,13,Consumed,Generated BOM consumption from active BOM.
4670,1140,102,88,56.000,57.120,56.000,0.000,1.120,No,Production Issue Store,BC-0004670,2024-12-22,1,Consumed,Generated BOM consumption from active BOM.
4671,1141,100,88,23.000,23.460,23.000,0.000,0.460,No,Production Issue Store,BC-0004671,2024-12-27,1,Consumed,Generated BOM consumption from active BOM.
4672,1141,100,89,46.000,46.920,46.000,0.000,0.920,No,Production Issue Store,BC-0004672,2024-12-27,3,Consumed,Generated BOM consumption from active BOM.
4673,1142,101,89,64.000,65.280,64.000,0.000,1.280,No,Production Issue Store,BC-0004673,2024-12-27,3,Consumed,Generated BOM consumption from active BOM.
4674,1142,101,90,32.000,32.640,32.000,0.000,0.640,Sheet,Production Issue Store,BC-0004674,2024-12-27,4,Consumed,Generated BOM consumption from active BOM.
4675,1143,102,90,84.000,85.680,84.000,0.000,1.680,sheets,Production Issue Store,BC-0004675,2024-12-28,4,Consumed,Generated BOM consumption from active BOM.
4676,1143,102,91,42.000,42.840,42.000,0.000,0.840,No,Production Issue Store,BC-0004676,2024-12-28,5,Consumed,Generated BOM consumption from active BOM.
4677,1144,100,91,39.000,39.780,39.000,0.000,0.780,No,Production Issue Store,BC-0004677,2024-12-24,5,Consumed,Generated BOM consumption from active BOM.
4678,1144,100,92,39.000,39.780,39.000,0.000,0.780,m,Production Issue Store,BC-0004678,2024-12-24,6,Consumed,Generated BOM consumption from active BOM.
4679,1145,101,92,61.200,62.424,61.200,0.000,1.224,m,Production Issue Store,BC-0004679,2024-12-25,6,Consumed,Generated BOM consumption from active BOM.
4680,1145,101,93,51.000,52.020,51.000,0.000,1.020,No,Production Issue Store,BC-0004680,2024-12-25,7,Consumed,Generated BOM consumption from active BOM.
4681,1146,102,93,28.000,28.560,28.000,0.000,0.560,No,Production Issue Store,BC-0004681,2024-12-28,7,Consumed,Generated BOM consumption from active BOM.
4682,1146,102,98,14.000,14.280,14.000,0.000,0.280,No,Production Issue Store,BC-0004682,2024-12-28,8,Consumed,Generated BOM consumption from active BOM.
4683,1147,100,98,30.000,30.600,30.000,0.000,0.600,No,Production Issue Store,BC-0004683,2024-12-26,8,Consumed,Generated BOM consumption from active BOM.
4684,1147,100,99,30.000,30.600,30.000,0.000,0.600,No,Production Issue Store,BC-0004684,2024-12-26,9,Consumed,Generated BOM consumption from active BOM.
4685,1148,101,99,42.000,42.840,42.000,0.000,0.840,No,Production Issue Store,BC-0004685,2024-12-26,9,Consumed,Generated BOM consumption from active BOM.
4686,1148,101,2,42.000,42.840,42.000,0.000,0.840,No,Production Issue Store,BC-0004686,2024-12-26,10,Consumed,Generated BOM consumption from active BOM.
4687,1149,102,2,21.000,21.420,21.000,0.000,0.420,No,Production Issue Store,BC-0004687,2024-12-26,10,Consumed,Generated BOM consumption from active BOM.
4688,1149,102,6,21.000,21.420,21.000,0.000,0.420,No,Production Issue Store,BC-0004688,2024-12-26,11,Consumed,Generated BOM consumption from active BOM.
4689,1150,100,4,51.000,52.020,51.000,0.000,1.020,No,Production Issue Store,BC-0004689,2024-12-28,11,Consumed,Generated BOM consumption from active BOM.
4690,1150,100,7,408.000,416.160,408.000,0.000,8.160,No,Production Issue Store,BC-0004690,2024-12-28,12,Consumed,Generated BOM consumption from active BOM.
4691,1151,101,8,220.000,224.400,220.000,0.000,4.400,No,Production Issue Store,BC-0004691,2024-12-23,12,Consumed,Generated BOM consumption from active BOM.
4692,1151,101,11,22.000,22.440,22.000,0.000,0.440,No,Production Issue Store,BC-0004692,2024-12-23,13,Consumed,Generated BOM consumption from active BOM.
4693,1152,102,12,19.000,19.380,19.000,0.000,0.380,No,Production Issue Store,BC-0004693,2024-12-28,13,Consumed,Generated BOM consumption from active BOM.
4694,1152,102,15,19.000,19.380,19.000,0.000,0.380,No,Production Issue Store,BC-0004694,2024-12-28,1,Consumed,Generated BOM consumption from active BOM.
4695,1153,100,13,21.000,21.420,21.000,0.000,0.420,No,Production Issue Store,BC-0004695,2024-12-24,1,Consumed,Generated BOM consumption from active BOM.
4696,1153,100,16,21.000,21.420,21.000,0.000,0.420,No,Production Issue Store,BC-0004696,2024-12-24,3,Consumed,Generated BOM consumption from active BOM.
4697,1154,101,17,42.000,42.840,42.000,0.000,0.840,No,Production Issue Store,BC-0004697,2024-12-31,3,Consumed,Generated BOM consumption from active BOM.
4698,1154,101,19,42.000,42.840,42.000,0.000,0.840,No,Production Issue Store,BC-0004698,2024-12-31,4,Consumed,Generated BOM consumption from active BOM.
4699,1155,102,19,10.000,10.200,10.000,0.000,0.200,No,Production Issue Store,BC-0004699,2024-12-30,4,Consumed,Generated BOM consumption from active BOM.
4700,1155,102,20,10.000,10.200,10.000,0.000,0.200,No,Production Issue Store,BC-0004700,2024-12-30,5,Consumed,Generated BOM consumption from active BOM.
4701,1156,100,20,12.000,12.240,12.000,0.000,0.240,No,Production Issue Store,BC-0004701,2024-12-27,5,Consumed,Generated BOM consumption from active BOM.
4702,1156,100,23,24.000,24.480,24.000,0.000,0.480,No,Production Issue Store,BC-0004702,2024-12-27,6,Consumed,Generated BOM consumption from active BOM.
4703,1157,101,24,94.000,95.880,94.000,0.000,1.880,No,Production Issue Store,BC-0004703,2025-01-01,6,Consumed,Generated BOM consumption from active BOM.
4704,1157,101,21,47.000,47.940,47.000,0.000,0.940,No,Production Issue Store,BC-0004704,2025-01-01,7,Consumed,Generated BOM consumption from active BOM.
4705,1158,102,21,16.000,16.320,16.000,0.000,0.320,No,Production Issue Store,BC-0004705,2025-01-01,7,Consumed,Generated BOM consumption from active BOM.
4706,1158,102,78,32.000,32.640,32.000,0.000,0.640,No,Production Issue Store,BC-0004706,2025-01-01,8,Consumed,Generated BOM consumption from active BOM.
4707,1159,100,78,9.000,9.180,9.000,0.000,0.180,No,Production Issue Store,BC-0004707,2025-01-03,8,Consumed,Generated BOM consumption from active BOM.
4708,1159,100,79,9.000,9.180,9.000,0.000,0.180,No,Production Issue Store,BC-0004708,2025-01-03,9,Consumed,Generated BOM consumption from active BOM.
4709,1160,101,79,40.000,40.800,40.000,0.000,0.800,No,Production Issue Store,BC-0004709,2024-12-31,9,Consumed,Generated BOM consumption from active BOM.
4710,1160,101,26,40.000,40.800,40.000,0.000,0.800,No,Production Issue Store,BC-0004710,2024-12-31,10,Consumed,Generated BOM consumption from active BOM.
4711,1161,102,26,52.000,53.040,52.000,0.000,1.040,No,Production Issue Store,BC-0004711,2025-01-02,10,Consumed,Generated BOM consumption from active BOM.
4712,1161,102,27,52.000,53.040,52.000,0.000,1.040,No,Production Issue Store,BC-0004712,2025-01-02,11,Consumed,Generated BOM consumption from active BOM.
4713,1162,100,27,5.000,5.100,5.000,0.000,0.100,No,Production Issue Store,BC-0004713,2025-01-02,11,Consumed,Generated BOM consumption from active BOM.
4714,1162,100,29,9.000,9.180,9.000,0.000,0.180,kg,Production Issue Store,BC-0004714,2025-01-02,12,Consumed,Generated BOM consumption from active BOM.
4715,1163,101,30,160.000,163.200,160.000,0.000,3.200,kg,Production Issue Store,BC-0004715,2025-01-03,12,Consumed,Generated BOM consumption from active BOM.
4716,1163,101,33,200.000,204.000,200.000,0.000,4.000,m,Production Issue Store,BC-0004716,2025-01-03,13,Consumed,Generated BOM consumption from active BOM.
4717,1164,102,34,60.000,61.200,60.000,0.000,1.200,m,Production Issue Store,BC-0004717,2025-01-02,13,Consumed,Generated BOM consumption from active BOM.
4718,1164,102,35,12.000,12.240,12.000,0.000,0.240,No,Production Issue Store,BC-0004718,2025-01-02,1,Consumed,Generated BOM consumption from active BOM.
4719,1165,100,35,28.000,28.560,28.000,0.000,0.560,No,Production Issue Store,BC-0004719,2025-01-02,1,Consumed,Generated BOM consumption from active BOM.
4720,1165,100,38,84.000,85.680,84.000,0.000,1.680,No,Production Issue Store,BC-0004720,2025-01-02,3,Consumed,Generated BOM consumption from active BOM.
4721,1166,101,38,51.000,52.020,51.000,0.000,1.020,No,Production Issue Store,BC-0004721,2024-12-29,3,Consumed,Generated BOM consumption from active BOM.
4722,1166,101,56,612.000,624.240,612.000,0.000,12.240,No,Production Issue Store,BC-0004722,2024-12-29,4,Consumed,Generated BOM consumption from active BOM.
4723,1167,102,57,1056.000,1077.120,1056.000,0.000,21.120,No,Production Issue Store,BC-0004723,2025-01-01,4,Consumed,Generated BOM consumption from active BOM.
4724,1167,102,58,1056.000,1077.120,1056.000,0.000,21.120,No,Production Issue Store,BC-0004724,2025-01-01,5,Consumed,Generated BOM consumption from active BOM.
4725,1168,100,58,120.000,122.400,120.000,0.000,2.400,No,Production Issue Store,BC-0004725,2024-12-29,5,Consumed,Generated BOM consumption from active BOM.
4726,1168,100,59,120.000,122.400,120.000,0.000,2.400,No,Production Issue Store,BC-0004726,2024-12-29,6,Consumed,Generated BOM consumption from active BOM.
4727,1169,101,59,2124.000,2166.480,2124.000,0.000,42.480,No,Production Issue Store,BC-0004727,2025-01-05,6,Consumed,Generated BOM consumption from active BOM.
4728,1169,101,61,47.200,48.144,47.200,0.000,0.944,m,Production Issue Store,BC-0004728,2025-01-05,7,Consumed,Generated BOM consumption from active BOM.
4729,1170,102,62,55.000,56.100,55.000,0.000,1.100,m,Production Issue Store,BC-0004729,2025-01-01,7,Consumed,Generated BOM consumption from active BOM.
4730,1170,102,41,55.000,56.100,55.000,0.000,1.100,No,Production Issue Store,BC-0004730,2025-01-01,8,Consumed,Generated BOM consumption from active BOM.
4731,1171,100,39,33.000,33.660,33.000,0.000,0.660,No,Production Issue Store,BC-0004731,2025-01-02,8,Consumed,Generated BOM consumption from active BOM.
4732,1171,100,40,11.000,11.220,11.000,0.000,0.220,No,Production Issue Store,BC-0004732,2025-01-02,9,Consumed,Generated BOM consumption from active BOM.
4733,1172,101,43,14.000,14.280,14.000,0.000,0.280,No,Production Issue Store,BC-0004733,2025-01-03,9,Consumed,Generated BOM consumption from active BOM.
4734,1172,101,45,14.000,14.280,14.000,0.000,0.280,No,Production Issue Store,BC-0004734,2025-01-03,10,Consumed,Generated BOM consumption from active BOM.
4735,1173,102,46,53.000,54.060,53.000,0.000,1.060,No,Production Issue Store,BC-0004735,2025-01-05,10,Consumed,Generated BOM consumption from active BOM.
4736,1173,102,47,53.000,54.060,53.000,0.000,1.060,Set,Production Issue Store,BC-0004736,2025-01-05,11,Consumed,Generated BOM consumption from active BOM.
4737,1174,100,47,27.000,27.540,27.000,0.000,0.540,Set,Production Issue Store,BC-0004737,2025-01-03,11,Consumed,Generated BOM consumption from active BOM.
4738,1174,100,49,27.000,27.540,27.000,0.000,0.540,No,Production Issue Store,BC-0004738,2025-01-03,12,Consumed,Generated BOM consumption from active BOM.
4739,1175,101,50,7.000,7.140,7.000,0.000,0.140,No,Production Issue Store,BC-0004739,2024-12-30,12,Consumed,Generated BOM consumption from active BOM.
4740,1175,101,53,42.000,42.840,42.000,0.000,0.840,No,Production Issue Store,BC-0004740,2024-12-30,13,Consumed,Generated BOM consumption from active BOM.
4741,1176,102,54,96.000,97.920,96.000,0.000,1.920,No,Production Issue Store,BC-0004741,2025-01-03,13,Consumed,Generated BOM consumption from active BOM.
4742,1176,102,65,144.000,146.880,144.000,0.000,2.880,No,Production Issue Store,BC-0004742,2025-01-03,1,Consumed,Generated BOM consumption from active BOM.
4743,1177,100,63,216.000,220.320,216.000,0.000,4.320,No,Production Issue Store,BC-0004743,2025-01-02,1,Consumed,Generated BOM consumption from active BOM.
4744,1177,100,66,216.000,220.320,216.000,0.000,4.320,No,Production Issue Store,BC-0004744,2025-01-02,3,Consumed,Generated BOM consumption from active BOM.
4745,1178,101,67,360.000,367.200,360.000,0.000,7.200,No,Production Issue Store,BC-0004745,2025-01-05,3,Consumed,Generated BOM consumption from active BOM.
4746,1178,101,70,360.000,367.200,360.000,0.000,7.200,No,Production Issue Store,BC-0004746,2025-01-05,4,Consumed,Generated BOM consumption from active BOM.
4747,1179,102,71,480.000,489.600,480.000,0.000,9.600,No,Production Issue Store,BC-0004747,2025-01-01,4,Consumed,Generated BOM consumption from active BOM.
4748,1179,102,74,480.000,489.600,480.000,0.000,9.600,No,Production Issue Store,BC-0004748,2025-01-01,5,Consumed,Generated BOM consumption from active BOM.
4749,1180,100,72,112.000,114.240,112.000,0.000,2.240,No,Production Issue Store,BC-0004749,2025-01-07,5,Consumed,Generated BOM consumption from active BOM.
4750,1180,100,75,28.000,28.560,28.000,0.000,0.560,No,Production Issue Store,BC-0004750,2025-01-07,6,Consumed,Generated BOM consumption from active BOM.
4751,1181,101,76,48.000,48.960,48.000,0.000,0.960,No,Production Issue Store,BC-0004751,2025-01-02,6,Consumed,Generated BOM consumption from active BOM.
4752,1181,101,80,4320.000,4406.400,4320.000,0.000,86.400,ml,Production Issue Store,BC-0004752,2025-01-02,7,Consumed,Generated BOM consumption from active BOM.
4753,1182,102,80,5700.000,5814.000,5700.000,0.000,114.000,ml,Production Issue Store,BC-0004753,2025-01-03,7,Consumed,Generated BOM consumption from active BOM.
4754,1182,102,81,1520.000,1550.400,1520.000,0.000,30.400,g,Production Issue Store,BC-0004754,2025-01-03,8,Consumed,Generated BOM consumption from active BOM.
4755,1183,100,81,1020.000,1040.400,1020.000,0.000,20.400,g,Production Issue Store,BC-0004755,2025-01-03,8,Consumed,Generated BOM consumption from active BOM.
4756,1183,100,82,170.000,173.400,170.000,0.000,3.400,ml,Production Issue Store,BC-0004756,2025-01-03,9,Consumed,Generated BOM consumption from active BOM.
4757,1184,101,82,176.000,179.520,176.000,0.000,3.520,ml,Production Issue Store,BC-0004757,2025-01-06,9,Consumed,Generated BOM consumption from active BOM.
