production_order_id,production_order_number,customer_order_id,finished_item_id,department_id,planned_quantity,produced_quantity,rejected_quantity,uom,planned_start_date,planned_end_date,actual_start_date,actual_end_date,priority,production_status,created_by,approved_by,remarks
2103,PROD-2025-2103,2103,102,5,14.000,10.000,0.000,No,2025-10-14,2025-10-17,2025-10-14,2025-10-17,High,Completed,4,6,Generated production order.
2104,PROD-2025-2104,2104,100,5,58.000,55.000,1.000,No,2025-10-16,2025-10-22,2025-10-16,2025-10-22,Urgent,Completed,5,7,Generated production order.
2105,PROD-2025-2105,2105,101,5,62.000,60.000,0.000,No,2025-10-15,2025-10-19,2025-10-15,2025-10-19,Low,Completed,6,8,Generated production order.
2106,PROD-2025-2106,2106,102,5,33.000,30.000,0.000,No,2025-10-19,2025-10-28,2025-10-19,2025-10-28,Medium,Completed,7,9,Generated production order.
2107,PROD-2025-2107,2107,100,5,41.000,38.000,0.000,No,2025-10-22,2025-10-25,2025-10-22,2025-10-25,High,Completed,8,10,Generated production order.
2108,PROD-2025-2108,2108,101,5,50.000,46.000,1.000,No,2025-10-21,2025-10-28,2025-10-21,2025-10-28,Urgent,Completed,9,11,Generated production order.
2109,PROD-2025-2109,2109,102,5,12.000,8.000,0.000,No,2025-10-20,2025-10-30,2025-10-20,2025-10-30,Low,Completed,10,12,Generated production order.
2110,PROD-2025-2110,2110,100,5,22.000,19.000,1.000,No,2025-10-18,2025-10-25,2025-10-18,2025-10-25,Medium,Completed,11,13,Generated production order.
2111,PROD-2025-2111,2111,101,5,39.000,36.000,1.000,No,2025-10-23,2025-11-01,2025-10-23,2025-11-01,High,Completed,12,1,Generated production order.
2112,PROD-2025-2112,2112,102,5,36.000,34.000,1.000,No,2025-10-18,2025-10-25,2025-10-18,2025-10-25,Urgent,Completed,13,3,Generated production order.
2113,PROD-2025-2113,2113,100,5,27.000,23.000,1.000,No,2025-10-22,2025-10-28,2025-10-22,2025-10-28,Low,Completed,1,4,Generated production order.
2114,PROD-2025-2114,2114,101,5,8.000,4.000,1.000,No,2025-10-16,2025-10-27,2025-10-16,2025-10-27,Medium,Completed,3,5,Generated production order.
2115,PROD-2025-2115,2115,102,5,58.000,56.000,1.000,No,2025-10-16,2025-10-20,2025-10-16,2025-10-20,High,Completed,4,6,Generated production order.
2116,PROD-2025-2116,2116,100,5,39.000,38.000,0.000,No,2025-10-17,2025-10-24,2025-10-17,2025-10-24,Urgent,Completed,5,7,Generated production order.
2117,PROD-2025-2117,2117,101,5,48.000,47.000,0.000,No,2025-10-21,2025-10-27,2025-10-21,2025-10-27,Low,Completed,6,8,Generated production order.
2118,PROD-2025-2118,2118,102,5,33.000,29.000,1.000,No,2025-10-21,2025-10-26,2025-10-21,2025-10-26,Medium,Completed,7,9,Generated production order.
2119,PROD-2025-2119,2119,100,5,35.000,31.000,1.000,No,2025-10-21,2025-10-26,2025-10-21,2025-10-26,High,Completed,8,10,Generated production order.
2120,PROD-2025-2120,2120,101,5,28.000,27.000,0.000,No,2025-10-19,2025-10-25,2025-10-19,2025-10-25,Urgent,Completed,9,11,Generated production order.
2121,PROD-2025-2121,2121,102,5,32.000,28.000,0.000,No,2025-10-18,2025-10-26,2025-10-18,2025-10-26,Low,Completed,10,12,Generated production order.
2122,PROD-2025-2122,2122,100,5,42.000,40.000,1.000,No,2025-10-23,2025-10-28,2025-10-23,2025-10-28,Medium,Completed,11,13,Generated production order.
2123,PROD-2025-2123,2123,101,5,60.000,58.000,0.000,No,2025-10-25,2025-10-28,2025-10-25,2025-10-28,High,Completed,12,1,Generated production order.
2124,PROD-2025-2124,2124,102,5,52.000,47.000,1.000,No,2025-10-19,2025-10-30,2025-10-19,2025-10-30,Urgent,Completed,13,3,Generated production order.
2125,PROD-2025-2125,2125,100,5,42.000,40.000,1.000,No,2025-10-23,2025-10-28,2025-10-23,2025-10-28,Low,Completed,1,4,Generated production order.
2126,PROD-2025-2126,2126,101,5,10.000,5.000,1.000,No,2025-10-25,2025-11-04,2025-10-25,2025-11-04,Medium,Completed,3,5,Generated production order.
2127,PROD-2025-2127,2127,102,5,34.000,31.000,0.000,No,2025-10-26,2025-10-30,2025-10-26,2025-10-30,High,Completed,4,6,Generated production order.
2128,PROD-2025-2128,2128,100,5,60.000,56.000,0.000,No,2025-10-25,2025-10-28,2025-10-25,2025-10-28,Urgent,Completed,5,7,Generated production order.
2129,PROD-2025-2129,2129,101,5,30.000,26.000,0.000,No,2025-10-28,2025-11-05,2025-10-28,2025-11-05,Low,Completed,6,8,Generated production order.
2130,PROD-2025-2130,2130,102,5,40.000,35.000,1.000,No,2025-10-27,2025-11-02,2025-10-27,2025-11-02,Medium,Completed,7,9,Generated production order.
2131,PROD-2025-2131,2131,100,5,23.000,21.000,0.000,No,2025-10-28,2025-10-31,2025-10-28,2025-10-31,High,Completed,8,10,Generated production order.
2132,PROD-2025-2132,2132,101,5,19.000,15.000,1.000,No,2025-10-25,2025-10-28,2025-10-25,2025-10-28,Urgent,Completed,9,11,Generated production order.
2133,PROD-2025-2133,2133,102,5,46.000,43.000,0.000,No,2025-10-28,2025-11-05,2025-10-28,2025-11-05,Low,Completed,10,12,Generated production order.
2134,PROD-2025-2134,2134,100,5,25.000,21.000,0.000,No,2025-10-28,2025-11-01,2025-10-28,2025-11-01,Medium,Completed,11,13,Generated production order.
2135,PROD-2025-2135,2135,101,5,41.000,37.000,0.000,No,2025-10-24,2025-10-27,2025-10-24,2025-10-27,High,Completed,12,1,Generated production order.
2136,PROD-2025-2136,2136,102,5,42.000,38.000,1.000,No,2025-10-26,2025-11-01,2025-10-26,2025-11-01,Urgent,Completed,13,3,Generated production order.
2137,PROD-2025-2137,2137,100,5,55.000,52.000,1.000,No,2025-10-27,2025-11-06,2025-10-27,2025-11-06,Low,Completed,1,4,Generated production order.
2138,PROD-2025-2138,2138,101,5,62.000,57.000,1.000,No,2025-10-27,2025-10-31,2025-10-27,2025-10-31,Medium,Completed,3,5,Generated production order.
2139,PROD-2025-2139,2139,102,5,37.000,33.000,0.000,No,2025-10-31,2025-11-05,2025-10-31,2025-11-05,High,Completed,4,6,Generated production order.
2140,PROD-2025-2140,2140,100,5,10.000,7.000,1.000,No,2025-10-28,2025-11-07,2025-10-28,2025-11-07,Urgent,Completed,5,7,Generated production order.
2141,PROD-2025-2141,2141,101,5,38.000,35.000,1.000,No,2025-10-28,2025-11-04,2025-10-28,2025-11-04,Low,Completed,6,8,Generated production order.
2142,PROD-2025-2142,2142,102,5,56.000,52.000,1.000,No,2025-10-27,2025-10-30,2025-10-27,2025-10-30,Medium,Completed,7,9,Generated production order.
2143,PROD-2025-2143,2143,100,5,36.000,31.000,1.000,No,2025-10-30,2025-11-04,2025-10-30,2025-11-04,High,Completed,8,10,Generated production order.
2144,PROD-2025-2144,2144,101,5,37.000,35.000,1.000,No,2025-10-31,2025-11-03,2025-10-31,2025-11-03,Urgent,Completed,9,11,Generated production order.
2145,PROD-2025-2145,2145,102,5,52.000,47.000,1.000,No,2025-11-01,2025-11-11,2025-11-01,2025-11-11,Low,Completed,10,12,Generated production order.
2146,PROD-2025-2146,2146,100,5,32.000,27.000,1.000,No,2025-11-01,2025-11-11,2025-11-01,2025-11-11,Medium,Completed,11,13,Generated production order.
2147,PROD-2025-2147,2147,101,5,29.000,27.000,0.000,No,2025-11-02,2025-11-05,2025-11-02,2025-11-05,High,Completed,12,1,Generated production order.
2148,PROD-2025-2148,2148,102,5,33.000,30.000,0.000,No,2025-10-27,2025-11-05,2025-10-27,2025-11-05,Urgent,Completed,13,3,Generated production order.
2149,PROD-2025-2149,2149,100,5,55.000,52.000,1.000,No,2025-10-28,2025-11-06,2025-10-28,2025-11-06,Low,Completed,1,4,Generated production order.
2150,PROD-2025-2150,2150,101,5,36.000,32.000,1.000,No,2025-10-30,2025-11-09,2025-10-30,2025-11-09,Medium,Completed,3,5,Generated production order.
2151,PROD-2025-2151,2151,102,5,27.000,23.000,1.000,No,2025-11-03,2025-11-10,2025-11-03,2025-11-10,High,Completed,4,6,Generated production order.
2152,PROD-2025-2152,2152,100,5,39.000,37.000,0.000,No,2025-11-03,2025-11-11,2025-11-03,2025-11-11,Urgent,Completed,5,7,Generated production order.
2153,PROD-2025-2153,2153,101,5,46.000,42.000,0.000,No,2025-10-31,2025-11-06,2025-10-31,2025-11-06,Low,Completed,6,8,Generated production order.
2154,PROD-2025-2154,2154,102,5,61.000,56.000,1.000,No,2025-11-02,2025-11-07,2025-11-02,2025-11-07,Medium,Completed,7,9,Generated production order.
2155,PROD-2025-2155,2155,100,5,55.000,53.000,1.000,No,2025-11-03,2025-11-10,2025-11-03,2025-11-10,High,Completed,8,10,Generated production order.
2156,PROD-2025-2156,2156,101,5,48.000,46.000,1.000,No,2025-10-31,2025-11-05,2025-10-31,2025-11-05,Urgent,Completed,9,11,Generated production order.
2157,PROD-2025-2157,2157,102,5,52.000,48.000,0.000,No,2025-10-27,2025-11-01,2025-10-27,2025-11-01,Low,Completed,10,12,Generated production order.
2158,PROD-2025-2158,2158,100,5,33.000,29.000,1.000,No,2025-11-01,2025-11-10,2025-11-01,2025-11-10,Medium,Completed,11,13,Generated production order.
2159,PROD-2025-2159,2159,101,5,27.000,23.000,0.000,No,2025-10-29,2025-11-02,2025-10-29,2025-11-02,High,Completed,12,1,Generated production order.
2160,PROD-2025-2160,2160,102,5,39.000,35.000,0.000,No,2025-10-30,2025-11-04,2025-10-30,2025-11-04,Urgent,Completed,13,3,Generated production order.
2161,PROD-2025-2161,2161,100,5,46.000,43.000,1.000,No,2025-10-28,2025-11-07,2025-10-28,2025-11-07,Low,Completed,1,4,Generated production order.
2162,PROD-2025-2162,2162,101,5,34.000,33.000,0.000,No,2025-11-04,2025-11-14,2025-11-04,2025-11-14,Medium,Completed,3,5,Generated production order.
2163,PROD-2025-2163,2163,102,5,19.000,14.000,1.000,No,2025-10-30,2025-11-07,2025-10-30,2025-11-07,High,Completed,4,6,Generated production order.
2164,PROD-2025-2164,2164,100,5,8.000,3.000,1.000,No,2025-11-04,2025-11-13,2025-11-04,2025-11-13,Urgent,Completed,5,7,Generated production order.
2165,PROD-2025-2165,2165,101,5,9.000,7.000,1.000,No,2025-10-30,2025-11-07,2025-10-30,2025-11-07,Low,Completed,6,8,Generated production order.
2166,PROD-2025-2166,2166,102,5,29.000,26.000,1.000,No,2025-11-06,2025-11-13,2025-11-06,2025-11-13,Medium,Completed,7,9,Generated production order.
2167,PROD-2025-2167,2167,100,5,52.000,49.000,1.000,No,2025-11-06,2025-11-10,2025-11-06,2025-11-10,High,Completed,8,10,Generated production order.
2168,PROD-2025-2168,2168,101,5,52.000,49.000,1.000,No,2025-11-01,2025-11-12,2025-11-01,2025-11-12,Urgent,Completed,9,11,Generated production order.
2169,PROD-2025-2169,2169,102,5,52.000,49.000,1.000,No,2025-11-02,2025-11-06,2025-11-02,2025-11-06,Low,Completed,10,12,Generated production order.
2170,PROD-2025-2170,2170,100,5,44.000,42.000,0.000,No,2025-11-06,2025-11-13,2025-11-06,2025-11-13,Medium,Completed,11,13,Generated production order.
2171,PROD-2025-2171,2171,101,5,9.000,5.000,1.000,No,2025-11-05,2025-11-14,2025-11-05,2025-11-14,High,Completed,12,1,Generated production order.
2172,PROD-2025-2172,2172,102,5,54.000,53.000,0.000,No,2025-11-03,2025-11-06,2025-11-03,2025-11-06,Urgent,Completed,13,3,Generated production order.
2173,PROD-2025-2173,2173,100,5,61.000,56.000,1.000,No,2025-11-04,2025-11-09,2025-11-04,2025-11-09,Low,Completed,1,4,Generated production order.
2174,PROD-2025-2174,2174,101,5,52.000,50.000,0.000,No,2025-11-07,2025-11-10,2025-11-07,2025-11-10,Medium,Completed,3,5,Generated production order.
2175,PROD-2025-2175,2175,102,5,32.000,28.000,1.000,No,2025-11-07,2025-11-11,2025-11-07,2025-11-11,High,Completed,4,6,Generated production order.
2176,PROD-2025-2176,2176,100,5,16.000,15.000,0.000,No,2025-11-07,2025-11-18,2025-11-07,2025-11-18,Urgent,Completed,5,7,Generated production order.
2177,PROD-2025-2177,2177,101,5,57.000,54.000,0.000,No,2025-11-07,2025-11-17,2025-11-07,2025-11-17,Low,Completed,6,8,Generated production order.
2178,PROD-2025-2178,2178,102,5,17.000,14.000,1.000,No,2025-11-11,2025-11-15,2025-11-11,2025-11-15,Medium,Completed,7,9,Generated production order.
2179,PROD-2025-2179,2179,100,5,51.000,47.000,1.000,No,2025-11-04,2025-11-13,2025-11-04,2025-11-13,High,Completed,8,10,Generated production order.
2180,PROD-2025-2180,2180,101,5,61.000,59.000,1.000,No,2025-11-09,2025-11-14,2025-11-09,2025-11-14,Urgent,Completed,9,11,Generated production order.
2181,PROD-2025-2181,2181,102,5,58.000,54.000,0.000,No,2025-11-10,2025-11-17,2025-11-10,2025-11-17,Low,Completed,10,12,Generated production order.
2182,PROD-2025-2182,2182,100,5,36.000,32.000,0.000,No,2025-11-09,2025-11-19,2025-11-09,2025-11-19,Medium,Completed,11,13,Generated production order.
2183,PROD-2025-2183,2183,101,5,54.000,50.000,1.000,No,2025-11-09,2025-11-13,2025-11-09,2025-11-13,High,Completed,12,1,Generated production order.
2184,PROD-2025-2184,2184,102,5,55.000,51.000,0.000,No,2025-11-07,2025-11-18,2025-11-07,2025-11-18,Urgent,Completed,13,3,Generated production order.
2185,PROD-2025-2185,2185,100,5,63.000,58.000,1.000,No,2025-11-05,2025-11-11,2025-11-05,2025-11-11,Low,Completed,1,4,Generated production order.
2186,PROD-2025-2186,2186,101,5,28.000,24.000,0.000,No,2025-11-12,2025-11-18,2025-11-12,2025-11-18,Medium,Completed,3,5,Generated production order.
2187,PROD-2025-2187,2187,102,5,40.000,38.000,1.000,No,2025-11-08,2025-11-15,2025-11-08,2025-11-15,High,Completed,4,6,Generated production order.
2188,PROD-2025-2188,2188,100,5,52.000,49.000,0.000,No,2025-11-12,2025-11-18,2025-11-12,2025-11-18,Urgent,Completed,5,7,Generated production order.
2189,PROD-2025-2189,2189,101,5,19.000,17.000,1.000,No,2025-11-10,2025-11-13,2025-11-10,2025-11-13,Low,Completed,6,8,Generated production order.
2190,PROD-2025-2190,2190,102,5,17.000,15.000,0.000,No,2025-11-11,2025-11-20,2025-11-11,2025-11-20,Medium,Completed,7,9,Generated production order.
2191,PROD-2025-2191,2191,100,5,27.000,25.000,1.000,No,2025-11-08,2025-11-18,2025-11-08,2025-11-18,High,Completed,8,10,Generated production order.
2192,PROD-2025-2192,2192,101,5,27.000,25.000,0.000,No,2025-11-12,2025-11-15,2025-11-12,2025-11-15,Urgent,Completed,9,11,Generated production order.
2193,PROD-2025-2193,2193,102,5,50.000,46.000,0.000,No,2025-11-09,2025-11-12,2025-11-09,2025-11-12,Low,Completed,10,12,Generated production order.
2194,PROD-2025-2194,2194,100,5,58.000,55.000,1.000,No,2025-11-14,2025-11-20,2025-11-14,2025-11-20,Medium,Completed,11,13,Generated production order.
2195,PROD-2025-2195,2195,101,5,17.000,12.000,1.000,No,2025-11-15,2025-11-23,2025-11-15,2025-11-23,High,Completed,12,1,Generated production order.
2196,PROD-2025-2196,2196,102,5,26.000,23.000,1.000,No,2025-11-13,2025-11-20,2025-11-13,2025-11-20,Urgent,Completed,13,3,Generated production order.
2197,PROD-2025-2197,2197,100,5,62.000,57.000,1.000,No,2025-11-15,2025-11-26,2025-11-15,2025-11-26,Low,Completed,1,4,Generated production order.
2198,PROD-2025-2198,2198,101,5,43.000,38.000,1.000,No,2025-11-16,2025-11-23,2025-11-16,2025-11-23,Medium,Completed,3,5,Generated production order.
2199,PROD-2025-2199,2199,102,5,18.000,16.000,1.000,No,2025-11-12,2025-11-23,2025-11-12,2025-11-23,High,Completed,4,6,Generated production order.
2200,PROD-2025-2200,2200,100,5,39.000,36.000,1.000,No,2025-11-15,2025-11-26,2025-11-15,2025-11-26,Urgent,Completed,5,7,Generated production order.
2201,PROD-2025-2201,2201,101,5,56.000,54.000,0.000,No,2025-11-16,2025-11-20,2025-11-16,2025-11-20,Low,Completed,6,8,Generated production order.
2202,PROD-2025-2202,2202,102,5,26.000,24.000,0.000,No,2025-11-14,2025-11-20,2025-11-14,2025-11-20,Medium,Completed,7,9,Generated production order.
2203,PROD-2025-2203,2203,100,5,35.000,30.000,1.000,No,2025-11-13,2025-11-17,2025-11-13,2025-11-17,High,Completed,8,10,Generated production order.
2204,PROD-2025-2204,2204,101,5,38.000,37.000,0.000,No,2025-11-10,2025-11-17,2025-11-10,2025-11-17,Urgent,Completed,9,11,Generated production order.
2205,PROD-2025-2205,2205,102,5,54.000,51.000,0.000,No,2025-11-15,2025-11-18,2025-11-15,2025-11-18,Low,Completed,10,12,Generated production order.
2206,PROD-2025-2206,2206,100,5,39.000,35.000,0.000,No,2025-11-16,2025-11-23,2025-11-16,2025-11-23,Medium,Completed,11,13,Generated production order.
2207,PROD-2025-2207,2207,101,5,60.000,56.000,1.000,No,2025-11-11,2025-11-22,2025-11-11,2025-11-22,High,Completed,12,1,Generated production order.
2208,PROD-2025-2208,2208,102,5,49.000,46.000,0.000,No,2025-11-11,2025-11-22,2025-11-11,2025-11-22,Urgent,Completed,13,3,Generated production order.
2209,PROD-2025-2209,2209,100,5,32.000,28.000,0.000,No,2025-11-16,2025-11-22,2025-11-16,2025-11-22,Low,Completed,1,4,Generated production order.
2210,PROD-2025-2210,2210,101,5,32.000,30.000,1.000,No,2025-11-17,2025-11-22,2025-11-17,2025-11-22,Medium,Completed,3,5,Generated production order.
2211,PROD-2025-2211,2211,102,5,46.000,44.000,1.000,No,2025-11-13,2025-11-18,2025-11-13,2025-11-18,High,Completed,4,6,Generated production order.
2212,PROD-2025-2212,2212,100,5,10.000,8.000,1.000,No,2025-11-19,2025-11-26,2025-11-19,2025-11-26,Urgent,Completed,5,7,Generated production order.
2213,PROD-2025-2213,2213,101,5,19.000,16.000,0.000,No,2025-11-20,2025-11-23,2025-11-20,2025-11-23,Low,Completed,6,8,Generated production order.
2214,PROD-2025-2214,2214,102,5,20.000,18.000,0.000,No,2025-11-19,2025-11-29,2025-11-19,2025-11-29,Medium,Completed,7,9,Generated production order.
2215,PROD-2025-2215,2215,100,5,50.000,47.000,0.000,No,2025-11-19,2025-11-26,2025-11-19,2025-11-26,High,Completed,8,10,Generated production order.
2216,PROD-2025-2216,2216,101,5,51.000,49.000,0.000,No,2025-11-13,2025-11-16,2025-11-13,2025-11-16,Urgent,Completed,9,11,Generated production order.
2217,PROD-2025-2217,2217,102,5,52.000,48.000,1.000,No,2025-11-15,2025-11-23,2025-11-15,2025-11-23,Low,Completed,10,12,Generated production order.
2218,PROD-2025-2218,2218,100,5,14.000,10.000,0.000,No,2025-11-21,2025-11-28,2025-11-21,2025-11-28,Medium,Completed,11,13,Generated production order.
2219,PROD-2025-2219,2219,101,5,23.000,21.000,1.000,No,2025-11-21,2025-11-27,2025-11-21,2025-11-27,High,Completed,12,1,Generated production order.
2220,PROD-2025-2220,2220,102,5,23.000,20.000,0.000,No,2025-11-22,2025-12-01,2025-11-22,2025-12-01,Urgent,Completed,13,3,Generated production order.
2221,PROD-2025-2221,2221,100,5,7.000,5.000,1.000,No,2025-11-17,2025-11-20,2025-11-17,2025-11-20,Low,Completed,1,4,Generated production order.
2222,PROD-2025-2222,2222,101,5,22.000,17.000,1.000,No,2025-11-16,2025-11-27,2025-11-16,2025-11-27,Medium,Completed,3,5,Generated production order.
2223,PROD-2025-2223,2223,102,5,30.000,27.000,1.000,No,2025-11-22,2025-12-03,2025-11-22,2025-12-03,High,Completed,4,6,Generated production order.
2224,PROD-2025-2224,2224,100,5,55.000,53.000,1.000,No,2025-11-18,2025-11-24,2025-11-18,2025-11-24,Urgent,Completed,5,7,Generated production order.
2225,PROD-2025-2225,2225,101,5,14.000,12.000,1.000,No,2025-11-16,2025-11-24,2025-11-16,2025-11-24,Low,Completed,6,8,Generated production order.
2226,PROD-2025-2226,2226,102,5,55.000,52.000,1.000,No,2025-11-20,2025-11-27,2025-11-20,2025-11-27,Medium,Completed,7,9,Generated production order.
2227,PROD-2025-2227,2227,100,5,52.000,49.000,0.000,No,2025-11-23,2025-12-04,2025-11-23,2025-12-04,High,Completed,8,10,Generated production order.
2228,PROD-2025-2228,2228,101,5,13.000,11.000,1.000,No,2025-11-24,2025-11-29,2025-11-24,2025-11-29,Urgent,Completed,9,11,Generated production order.
2229,PROD-2025-2229,2229,102,5,23.000,18.000,1.000,No,2025-11-22,2025-11-26,2025-11-22,2025-11-26,Low,Completed,10,12,Generated production order.
2230,PROD-2025-2230,2230,100,5,29.000,28.000,0.000,No,2025-11-22,2025-11-25,2025-11-22,2025-11-25,Medium,Completed,11,13,Generated production order.
2231,PROD-2025-2231,2231,101,5,60.000,57.000,0.000,No,2025-11-25,2025-11-29,2025-11-25,2025-11-29,High,Completed,12,1,Generated production order.
2232,PROD-2025-2232,2232,102,5,51.000,46.000,1.000,No,2025-11-24,2025-12-01,2025-11-24,2025-12-01,Urgent,Completed,13,3,Generated production order.
2233,PROD-2025-2233,2233,100,5,64.000,59.000,1.000,No,2025-11-20,2025-11-24,2025-11-20,2025-11-24,Low,Completed,1,4,Generated production order.
2234,PROD-2025-2234,2234,101,5,27.000,22.000,1.000,No,2025-11-21,2025-11-29,2025-11-21,2025-11-29,Medium,Completed,3,5,Generated production order.
2235,PROD-2025-2235,2235,102,5,59.000,54.000,1.000,No,2025-11-22,2025-11-26,2025-11-22,2025-11-26,High,Completed,4,6,Generated production order.
2236,PROD-2025-2236,2236,100,5,62.000,57.000,1.000,No,2025-11-23,2025-12-02,2025-11-23,2025-12-02,Urgent,Completed,5,7,Generated production order.
2237,PROD-2025-2237,2237,101,5,41.000,37.000,1.000,No,2025-11-26,2025-12-06,2025-11-26,2025-12-06,Low,Completed,6,8,Generated production order.
2238,PROD-2025-2238,2238,102,5,16.000,13.000,1.000,No,2025-11-23,2025-12-01,2025-11-23,2025-12-01,Medium,Completed,7,9,Generated production order.
2239,PROD-2025-2239,2239,100,5,23.000,19.000,0.000,No,2025-11-24,2025-12-04,2025-11-24,2025-12-04,High,Completed,8,10,Generated production order.
2240,PROD-2025-2240,2240,101,5,15.000,11.000,1.000,No,2025-11-21,2025-11-29,2025-11-21,2025-11-29,Urgent,Completed,9,11,Generated production order.
2241,PROD-2025-2241,2241,102,5,53.000,49.000,1.000,No,2025-11-22,2025-11-25,2025-11-22,2025-11-25,Low,Completed,10,12,Generated production order.
2242,PROD-2025-2242,2242,100,5,23.000,21.000,0.000,No,2025-11-25,2025-12-04,2025-11-25,2025-12-04,Medium,Completed,11,13,Generated production order.
2243,PROD-2025-2243,2243,101,5,47.000,42.000,1.000,No,2025-11-23,2025-12-04,2025-11-23,2025-12-04,High,Completed,12,1,Generated production order.
2244,PROD-2025-2244,2244,102,5,22.000,18.000,0.000,No,2025-11-21,2025-11-24,2025-11-21,2025-11-24,Urgent,Completed,13,3,Generated production order.
2245,PROD-2025-2245,2245,100,5,60.000,59.000,0.000,No,2025-11-24,2025-11-27,2025-11-24,2025-11-27,Low,Completed,1,4,Generated production order.
2246,PROD-2025-2246,2246,101,5,48.000,46.000,1.000,No,2025-11-23,2025-11-30,2025-11-23,2025-11-30,Medium,Completed,3,5,Generated production order.
2247,PROD-2025-2247,2247,102,5,30.000,25.000,1.000,No,2025-11-25,2025-12-04,2025-11-25,2025-12-04,High,Completed,4,6,Generated production order.
2248,PROD-2025-2248,2248,100,5,35.000,30.000,1.000,No,2025-11-23,2025-11-30,2025-11-23,2025-11-30,Urgent,Completed,5,7,Generated production order.
2249,PROD-2025-2249,2249,101,5,11.000,6.000,1.000,No,2025-11-24,2025-12-01,2025-11-24,2025-12-01,Low,Completed,6,8,Generated production order.
2250,PROD-2025-2250,2250,102,5,14.000,11.000,1.000,No,2025-11-27,2025-12-02,2025-11-27,2025-12-02,Medium,Completed,7,9,Generated production order.
2251,PROD-2025-2251,2251,100,5,63.000,59.000,0.000,No,2025-11-28,2025-12-05,2025-11-28,2025-12-05,High,Completed,8,10,Generated production order.
2252,PROD-2025-2252,2252,101,5,52.000,49.000,0.000,No,2025-11-26,2025-12-01,2025-11-26,2025-12-01,Urgent,Completed,9,11,Generated production order.
2253,PROD-2025-2253,2253,102,5,53.000,51.000,1.000,No,2025-12-01,2025-12-07,2025-12-01,2025-12-07,Low,Completed,10,12,Generated production order.
2254,PROD-2025-2254,2254,100,5,42.000,40.000,1.000,No,2025-12-01,2025-12-05,2025-12-01,2025-12-05,Medium,Completed,11,13,Generated production order.
2255,PROD-2025-2255,2255,101,5,20.000,17.000,0.000,No,2025-11-25,2025-12-03,2025-11-25,2025-12-03,High,Completed,12,1,Generated production order.
2256,PROD-2025-2256,2256,102,5,12.000,8.000,1.000,No,2025-12-01,2025-12-10,2025-12-01,2025-12-10,Urgent,Completed,13,3,Generated production order.
2257,PROD-2025-2257,2257,100,5,48.000,45.000,0.000,No,2025-12-02,2025-12-09,2025-12-02,2025-12-09,Low,Completed,1,4,Generated production order.
2258,PROD-2025-2258,2258,101,5,25.000,22.000,0.000,No,2025-12-02,2025-12-10,2025-12-02,2025-12-10,Medium,Completed,3,5,Generated production order.
2259,PROD-2025-2259,2259,102,5,5.000,4.000,0.000,No,2025-12-03,2025-12-08,2025-12-03,2025-12-08,High,Completed,4,6,Generated production order.
2260,PROD-2025-2260,2260,100,5,7.000,5.000,0.000,No,2025-11-29,2025-12-02,2025-11-29,2025-12-02,Urgent,Completed,5,7,Generated production order.
2261,PROD-2025-2261,2261,101,5,41.000,36.000,1.000,No,2025-12-04,2025-12-08,2025-12-04,2025-12-08,Low,Completed,6,8,Generated production order.
2262,PROD-2025-2262,2262,102,5,56.000,52.000,1.000,No,2025-12-04,2025-12-08,2025-12-04,2025-12-08,Medium,Completed,7,9,Generated production order.
2263,PROD-2025-2263,2263,100,5,26.000,25.000,0.000,No,2025-12-03,2025-12-06,2025-12-03,2025-12-06,High,Completed,8,10,Generated production order.
2264,PROD-2025-2264,2264,101,5,60.000,59.000,0.000,No,2025-12-05,2025-12-15,2025-12-05,2025-12-15,Urgent,Completed,9,11,Generated production order.
2265,PROD-2025-2265,2265,102,5,29.000,24.000,1.000,No,2025-11-30,2025-12-09,2025-11-30,2025-12-09,Low,Completed,10,12,Generated production order.
2266,PROD-2025-2266,2266,100,5,51.000,46.000,1.000,No,2025-12-05,2025-12-14,2025-12-05,2025-12-14,Medium,Completed,11,13,Generated production order.
2267,PROD-2025-2267,2267,101,5,19.000,16.000,1.000,No,2025-12-03,2025-12-11,2025-12-03,2025-12-11,High,Completed,12,1,Generated production order.
2268,PROD-2025-2268,2268,102,5,41.000,39.000,1.000,No,2025-12-04,2025-12-14,2025-12-04,2025-12-14,Urgent,Completed,13,3,Generated production order.
2269,PROD-2025-2269,2269,100,5,21.000,18.000,1.000,No,2025-12-03,2025-12-06,2025-12-03,2025-12-06,Low,Completed,1,4,Generated production order.
2270,PROD-2025-2270,2270,101,5,52.000,48.000,1.000,No,2025-12-04,2025-12-12,2025-12-04,2025-12-12,Medium,Completed,3,5,Generated production order.
2271,PROD-2025-2271,2271,102,5,34.000,30.000,0.000,No,2025-12-02,2025-12-09,2025-12-02,2025-12-09,High,Completed,4,6,Generated production order.
2272,PROD-2025-2272,2272,100,5,8.000,6.000,1.000,No,2025-12-05,2025-12-11,2025-12-05,2025-12-11,Urgent,Completed,5,7,Generated production order.
2273,PROD-2025-2273,2273,101,5,21.000,16.000,1.000,No,2025-12-05,2025-12-10,2025-12-05,2025-12-10,Low,Completed,6,8,Generated production order.
2274,PROD-2025-2274,2274,102,5,26.000,23.000,0.000,No,2025-12-02,2025-12-05,2025-12-02,2025-12-05,Medium,Completed,7,9,Generated production order.
