grn_item_id,grn_id,po_item_id,item_id,ordered_quantity,received_quantity,accepted_quantity,rejected_quantity,uom,unit_price,batch_number,manufacturing_date,expiry_date,quality_status,rejection_reason,storage_location,remarks
3827,719,4814,2,99.000,99.000,99.000,0.000,No,2884.00,SUP-RM-0003827,2024-06-25,2025-08-09,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3828,720,4815,3,93.000,93.000,93.000,0.000,No,6386.00,SUP-RM-0003828,2024-07-03,2025-08-17,Accepted,,Electrical Store,Supplemental accepted GRN item.
3829,721,4816,4,261.000,261.000,261.000,0.000,No,1236.00,SUP-RM-0003829,2024-06-29,2025-08-13,Accepted,,Central Stores,Supplemental accepted GRN item.
3830,722,4817,5,95.000,95.000,95.000,0.000,No,2266.00,SUP-RM-0003830,2024-06-22,2025-08-06,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3831,723,4818,6,176.000,176.000,176.000,0.000,No,5150.00,SUP-RM-0003831,2024-07-04,2025-08-18,Accepted,,Electrical Store,Supplemental accepted GRN item.
3832,724,4819,7,65.000,65.000,65.000,0.000,No,185.40,SUP-RM-0003832,2024-07-02,2025-08-16,Accepted,,Central Stores,Supplemental accepted GRN item.
3833,725,4820,8,1.000,1.000,1.000,0.000,No,247.20,SUP-RM-0003833,2024-07-10,2025-08-24,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3834,726,4821,9,16.000,16.000,16.000,0.000,No,370.80,SUP-RM-0003834,2024-07-07,2025-08-21,Accepted,,Electrical Store,Supplemental accepted GRN item.
3835,727,4822,10,125.000,125.000,125.000,0.000,No,463.50,SUP-RM-0003835,2024-06-26,2025-08-10,Accepted,,Central Stores,Supplemental accepted GRN item.
3836,728,4823,11,45.000,45.000,45.000,0.000,No,772.50,SUP-RM-0003836,2024-06-30,2025-08-14,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3837,729,4824,12,133.000,133.000,133.000,0.000,No,1854.00,SUP-RM-0003837,2024-07-02,2025-08-16,Accepted,,Electrical Store,Supplemental accepted GRN item.
3838,730,4825,13,99.000,99.000,99.000,0.000,No,164.80,SUP-RM-0003838,2024-07-07,2025-08-21,Accepted,,Central Stores,Supplemental accepted GRN item.
3839,731,4826,14,199.000,199.000,199.000,0.000,No,226.60,SUP-RM-0003839,2024-06-30,2025-08-14,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3840,732,4827,15,80.000,80.000,80.000,0.000,No,432.60,SUP-RM-0003840,2024-07-06,2025-08-20,Accepted,,Electrical Store,Supplemental accepted GRN item.
3841,733,4828,16,183.000,183.000,183.000,0.000,No,1339.00,SUP-RM-0003841,2024-07-09,2025-08-23,Accepted,,Central Stores,Supplemental accepted GRN item.
3842,734,4829,17,68.000,68.000,68.000,0.000,No,2472.00,SUP-RM-0003842,2024-07-05,2025-08-19,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3843,735,4830,18,42.000,42.000,42.000,0.000,No,5356.00,SUP-RM-0003843,2024-06-29,2025-08-13,Accepted,,Electrical Store,Supplemental accepted GRN item.
3844,736,4831,19,249.000,249.000,249.000,0.000,No,463.50,SUP-RM-0003844,2024-07-11,2025-08-25,Accepted,,Central Stores,Supplemental accepted GRN item.
3845,737,4832,20,92.000,92.000,92.000,0.000,No,463.50,SUP-RM-0003845,2024-06-28,2025-08-12,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3846,738,4833,21,12.000,12.000,12.000,0.000,No,61.80,SUP-RM-0003846,2024-06-30,2025-08-14,Accepted,,Electrical Store,Supplemental accepted GRN item.
3847,739,4834,22,2.000,2.000,2.000,0.000,No,123.60,SUP-RM-0003847,2024-07-13,2025-08-27,Accepted,,Central Stores,Supplemental accepted GRN item.
3848,740,4835,23,31.000,31.000,31.000,0.000,No,123.60,SUP-RM-0003848,2024-06-30,2025-08-14,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3849,741,4836,24,5.000,5.000,5.000,0.000,No,226.60,SUP-RM-0003849,2024-07-13,2025-08-27,Accepted,,Electrical Store,Supplemental accepted GRN item.
3850,742,4837,25,10.000,10.000,10.000,0.000,No,669.50,SUP-RM-0003850,2024-07-03,2025-08-17,Accepted,,Central Stores,Supplemental accepted GRN item.
3851,743,4838,26,205.000,205.000,205.000,0.000,No,15.45,SUP-RM-0003851,2024-07-02,2025-08-16,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3852,744,4839,27,29.000,29.000,29.000,0.000,No,46.35,SUP-RM-0003852,2024-07-05,2025-08-19,Accepted,,Electrical Store,Supplemental accepted GRN item.
3853,745,4840,28,10.000,10.000,10.000,0.000,No,113.30,SUP-RM-0003853,2024-07-07,2025-08-21,Accepted,,Central Stores,Supplemental accepted GRN item.
3854,746,4841,29,84.000,84.000,84.000,0.000,kg,875.50,SUP-RM-0003854,2024-07-07,2025-08-21,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3855,747,4842,30,36.000,36.000,36.000,0.000,kg,906.40,SUP-RM-0003855,2024-07-01,2025-08-15,Accepted,,Electrical Store,Supplemental accepted GRN item.
3856,748,4843,31,55.000,55.000,55.000,0.000,kg,947.60,SUP-RM-0003856,2024-07-11,2025-08-25,Accepted,,Central Stores,Supplemental accepted GRN item.
3857,749,4844,32,33.000,33.000,33.000,0.000,m,36.05,SUP-RM-0003857,2024-07-17,2025-08-31,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3858,750,4845,33,8.000,8.000,8.000,0.000,m,61.80,SUP-RM-0003858,2024-07-08,2025-08-22,Accepted,,Electrical Store,Supplemental accepted GRN item.
3859,751,4846,34,137.000,137.000,137.000,0.000,m,154.50,SUP-RM-0003859,2024-07-05,2025-08-19,Accepted,,Central Stores,Supplemental accepted GRN item.
3860,752,4847,35,4.000,4.000,4.000,0.000,No,92.70,SUP-RM-0003860,2024-06-29,2025-08-13,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3861,753,4848,36,90.000,90.000,90.000,0.000,No,185.40,SUP-RM-0003861,2024-07-02,2025-08-16,Accepted,,Electrical Store,Supplemental accepted GRN item.
3862,754,4849,37,114.000,114.000,114.000,0.000,No,432.60,SUP-RM-0003862,2024-07-05,2025-08-19,Accepted,,Central Stores,Supplemental accepted GRN item.
3863,755,4850,38,95.000,95.000,95.000,0.000,No,12.36,SUP-RM-0003863,2024-07-03,2025-08-17,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3864,756,4851,39,6.000,6.000,6.000,0.000,No,46.35,SUP-RM-0003864,2024-07-06,2025-08-20,Accepted,,Electrical Store,Supplemental accepted GRN item.
3865,757,4852,40,70.000,70.000,70.000,0.000,No,123.60,SUP-RM-0003865,2024-07-09,2025-08-23,Accepted,,Central Stores,Supplemental accepted GRN item.
3866,758,4853,41,43.000,43.000,43.000,0.000,No,1442.00,SUP-RM-0003866,2024-07-06,2025-08-20,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3867,759,4854,42,1.000,1.000,1.000,0.000,No,3296.00,SUP-RM-0003867,2024-07-03,2025-08-17,Accepted,,Electrical Store,Supplemental accepted GRN item.
3868,760,4855,43,20.000,20.000,20.000,0.000,No,87.55,SUP-RM-0003868,2024-07-08,2025-08-22,Accepted,,Central Stores,Supplemental accepted GRN item.
3869,761,4856,44,8.000,8.000,8.000,0.000,No,226.60,SUP-RM-0003869,2024-06-30,2025-08-14,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3870,762,4857,45,64.000,64.000,64.000,0.000,No,360.50,SUP-RM-0003870,2024-06-29,2025-08-13,Accepted,,Electrical Store,Supplemental accepted GRN item.
3871,763,4858,46,11.000,11.000,11.000,0.000,No,772.50,SUP-RM-0003871,2024-07-10,2025-08-24,Accepted,,Central Stores,Supplemental accepted GRN item.
3872,764,4859,47,10.000,10.000,10.000,0.000,Set,463.50,SUP-RM-0003872,2024-07-02,2025-08-16,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3873,765,4860,48,69.000,69.000,69.000,0.000,Set,978.50,SUP-RM-0003873,2024-07-16,2025-08-30,Accepted,,Electrical Store,Supplemental accepted GRN item.
3874,766,4861,49,39.000,39.000,39.000,0.000,No,25.75,SUP-RM-0003874,2024-07-15,2025-08-29,Accepted,,Central Stores,Supplemental accepted GRN item.
3875,767,4862,50,70.000,70.000,70.000,0.000,No,41.20,SUP-RM-0003875,2024-07-04,2025-08-18,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3876,768,4863,51,129.000,129.000,129.000,0.000,No,113.30,SUP-RM-0003876,2024-07-15,2025-08-29,Accepted,,Electrical Store,Supplemental accepted GRN item.
3877,769,4864,52,8.000,8.000,8.000,0.000,No,2.06,SUP-RM-0003877,2024-07-11,2025-08-25,Accepted,,Central Stores,Supplemental accepted GRN item.
3878,770,4865,53,76.000,76.000,76.000,0.000,No,3.09,SUP-RM-0003878,2024-07-18,2025-09-01,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3879,771,4866,54,59.000,59.000,59.000,0.000,No,5.15,SUP-RM-0003879,2024-07-17,2025-08-31,Accepted,,Electrical Store,Supplemental accepted GRN item.
3880,772,4867,55,144.000,144.000,144.000,0.000,No,8.24,SUP-RM-0003880,2024-07-08,2025-08-22,Accepted,,Central Stores,Supplemental accepted GRN item.
3881,773,4868,56,67.000,67.000,67.000,0.000,No,10.30,SUP-RM-0003881,2024-07-16,2025-08-30,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3882,774,4869,57,56.000,56.000,56.000,0.000,No,12.36,SUP-RM-0003882,2024-07-10,2025-08-24,Accepted,,Electrical Store,Supplemental accepted GRN item.
3883,775,4870,58,83.000,83.000,83.000,0.000,No,6.18,SUP-RM-0003883,2024-07-11,2025-08-25,Accepted,,Central Stores,Supplemental accepted GRN item.
3884,776,4871,59,27.000,27.000,27.000,0.000,No,5.15,SUP-RM-0003884,2024-07-15,2025-08-29,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3885,777,4872,60,211.000,211.000,211.000,0.000,m,18.54,SUP-RM-0003885,2024-07-16,2025-08-30,Accepted,,Electrical Store,Supplemental accepted GRN item.
3886,778,4873,61,14.000,14.000,14.000,0.000,m,25.75,SUP-RM-0003886,2024-07-18,2025-09-01,Accepted,,Central Stores,Supplemental accepted GRN item.
3887,779,4874,62,229.000,229.000,229.000,0.000,m,46.35,SUP-RM-0003887,2024-07-16,2025-08-30,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3888,780,4875,63,53.000,53.000,53.000,0.000,No,3.09,SUP-RM-0003888,2024-07-12,2025-08-26,Accepted,,Electrical Store,Supplemental accepted GRN item.
3889,781,4876,64,17.000,17.000,17.000,0.000,No,5.15,SUP-RM-0003889,2024-07-06,2025-08-20,Accepted,,Central Stores,Supplemental accepted GRN item.
3890,782,4877,65,74.000,74.000,74.000,0.000,No,12.36,SUP-RM-0003890,2024-07-20,2025-09-03,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3891,783,4878,66,159.000,159.000,159.000,0.000,No,1.55,SUP-RM-0003891,2024-07-17,2025-08-31,Accepted,,Electrical Store,Supplemental accepted GRN item.
3892,784,4879,67,124.000,124.000,124.000,0.000,No,2.58,SUP-RM-0003892,2024-07-15,2025-08-29,Accepted,,Central Stores,Supplemental accepted GRN item.
3893,785,4880,68,186.000,186.000,186.000,0.000,No,6.18,SUP-RM-0003893,2024-07-23,2025-09-06,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3894,786,4881,69,163.000,163.000,163.000,0.000,No,0.82,SUP-RM-0003894,2024-07-20,2025-09-03,Accepted,,Electrical Store,Supplemental accepted GRN item.
3895,787,4882,70,178.000,178.000,178.000,0.000,No,1.24,SUP-RM-0003895,2024-07-19,2025-09-02,Accepted,,Central Stores,Supplemental accepted GRN item.
3896,788,4883,71,298.000,298.000,298.000,0.000,No,2.58,SUP-RM-0003896,2024-07-14,2025-08-28,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3897,789,4884,72,68.000,68.000,68.000,0.000,No,0.82,SUP-RM-0003897,2024-07-16,2025-08-30,Accepted,,Electrical Store,Supplemental accepted GRN item.
3898,790,4885,73,38.000,38.000,38.000,0.000,No,1.24,SUP-RM-0003898,2024-07-22,2025-09-05,Accepted,,Central Stores,Supplemental accepted GRN item.
3899,791,4886,74,174.000,174.000,174.000,0.000,No,2.58,SUP-RM-0003899,2024-07-08,2025-08-22,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3900,792,4887,75,59.000,59.000,59.000,0.000,No,4.12,SUP-RM-0003900,2024-07-12,2025-08-26,Accepted,,Electrical Store,Supplemental accepted GRN item.
3901,793,4888,76,280.000,280.000,280.000,0.000,No,7.21,SUP-RM-0003901,2024-07-13,2025-08-27,Accepted,,Central Stores,Supplemental accepted GRN item.
3902,794,4889,77,70.000,70.000,70.000,0.000,No,15.45,SUP-RM-0003902,2024-07-10,2025-08-24,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3903,795,4890,78,347.000,347.000,347.000,0.000,No,4.12,SUP-RM-0003903,2024-07-20,2025-09-03,Accepted,,Electrical Store,Supplemental accepted GRN item.
3904,796,4891,1,172.000,172.000,172.000,0.000,No,1854.00,SUP-RM-0003904,2024-07-08,2025-08-22,Accepted,,Central Stores,Supplemental accepted GRN item.
3905,797,4892,2,39.000,39.000,39.000,0.000,No,2884.00,SUP-RM-0003905,2024-07-14,2025-08-28,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3906,798,4893,3,61.000,61.000,61.000,0.000,No,6386.00,SUP-RM-0003906,2024-07-18,2025-09-01,Accepted,,Electrical Store,Supplemental accepted GRN item.
3907,799,4894,4,101.000,101.000,101.000,0.000,No,1236.00,SUP-RM-0003907,2024-07-16,2025-08-30,Accepted,,Central Stores,Supplemental accepted GRN item.
3908,800,4895,5,92.000,92.000,92.000,0.000,No,2266.00,SUP-RM-0003908,2024-07-22,2025-09-05,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3909,801,4896,6,190.000,190.000,190.000,0.000,No,5150.00,SUP-RM-0003909,2024-07-14,2025-08-28,Accepted,,Electrical Store,Supplemental accepted GRN item.
3910,802,4897,7,113.000,113.000,113.000,0.000,No,185.40,SUP-RM-0003910,2024-07-27,2025-09-10,Accepted,,Central Stores,Supplemental accepted GRN item.
3911,803,4898,8,28.000,28.000,28.000,0.000,No,247.20,SUP-RM-0003911,2024-07-19,2025-09-02,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3912,804,4899,9,26.000,26.000,26.000,0.000,No,370.80,SUP-RM-0003912,2024-07-19,2025-09-02,Accepted,,Electrical Store,Supplemental accepted GRN item.
3913,805,4900,10,5.000,5.000,5.000,0.000,No,463.50,SUP-RM-0003913,2024-07-15,2025-08-29,Accepted,,Central Stores,Supplemental accepted GRN item.
3914,806,4901,11,90.000,90.000,90.000,0.000,No,772.50,SUP-RM-0003914,2024-07-23,2025-09-06,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3915,807,4902,12,113.000,113.000,113.000,0.000,No,1854.00,SUP-RM-0003915,2024-07-27,2025-09-10,Accepted,,Electrical Store,Supplemental accepted GRN item.
3916,808,4903,13,101.000,101.000,101.000,0.000,No,164.80,SUP-RM-0003916,2024-07-16,2025-08-30,Accepted,,Central Stores,Supplemental accepted GRN item.
3917,809,4904,14,35.000,35.000,35.000,0.000,No,226.60,SUP-RM-0003917,2024-08-01,2025-09-15,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3918,810,4905,15,159.000,159.000,159.000,0.000,No,432.60,SUP-RM-0003918,2024-07-27,2025-09-10,Accepted,,Electrical Store,Supplemental accepted GRN item.
3919,811,4906,16,15.000,15.000,15.000,0.000,No,1339.00,SUP-RM-0003919,2024-07-23,2025-09-06,Accepted,,Central Stores,Supplemental accepted GRN item.
3920,812,4907,17,31.000,31.000,31.000,0.000,No,2472.00,SUP-RM-0003920,2024-07-23,2025-09-06,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3921,813,4908,18,29.000,29.000,29.000,0.000,No,5356.00,SUP-RM-0003921,2024-07-19,2025-09-02,Accepted,,Electrical Store,Supplemental accepted GRN item.
3922,814,4909,19,75.000,75.000,75.000,0.000,No,463.50,SUP-RM-0003922,2024-08-01,2025-09-15,Accepted,,Central Stores,Supplemental accepted GRN item.
3923,815,4910,20,76.000,76.000,76.000,0.000,No,463.50,SUP-RM-0003923,2024-07-20,2025-09-03,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3924,816,4911,21,3.000,3.000,3.000,0.000,No,61.80,SUP-RM-0003924,2024-07-31,2025-09-14,Accepted,,Electrical Store,Supplemental accepted GRN item.
3925,817,4912,1,424.000,424.000,424.000,0.000,No,1854.00,SUP-RM-0003925,2024-07-24,2025-09-07,Accepted,,Central Stores,Supplemental accepted GRN item.
3926,818,4913,2,51.000,51.000,51.000,0.000,No,2884.00,SUP-RM-0003926,2024-07-28,2025-09-11,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3927,819,4914,3,216.000,216.000,216.000,0.000,No,6386.00,SUP-RM-0003927,2024-07-20,2025-09-03,Accepted,,Electrical Store,Supplemental accepted GRN item.
3928,820,4915,4,244.000,244.000,244.000,0.000,No,1236.00,SUP-RM-0003928,2024-07-30,2025-09-13,Accepted,,Central Stores,Supplemental accepted GRN item.
3929,821,4916,5,75.000,75.000,75.000,0.000,No,2266.00,SUP-RM-0003929,2024-07-20,2025-09-03,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3930,822,4917,6,83.000,83.000,83.000,0.000,No,5150.00,SUP-RM-0003930,2024-07-31,2025-09-14,Accepted,,Electrical Store,Supplemental accepted GRN item.
3931,823,4918,7,1.000,1.000,1.000,0.000,No,185.40,SUP-RM-0003931,2024-07-21,2025-09-04,Accepted,,Central Stores,Supplemental accepted GRN item.
3932,824,4919,8,57.000,57.000,57.000,0.000,No,247.20,SUP-RM-0003932,2024-07-19,2025-09-02,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3933,825,4920,9,58.000,58.000,58.000,0.000,No,370.80,SUP-RM-0003933,2024-07-25,2025-09-08,Accepted,,Electrical Store,Supplemental accepted GRN item.
3934,826,4921,10,47.000,47.000,47.000,0.000,No,463.50,SUP-RM-0003934,2024-07-24,2025-09-07,Accepted,,Central Stores,Supplemental accepted GRN item.
3935,827,4922,11,95.000,95.000,95.000,0.000,No,772.50,SUP-RM-0003935,2024-07-22,2025-09-05,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3936,828,4923,12,28.000,28.000,28.000,0.000,No,1854.00,SUP-RM-0003936,2024-07-26,2025-09-09,Accepted,,Electrical Store,Supplemental accepted GRN item.
3937,829,4924,13,4.000,4.000,4.000,0.000,No,164.80,SUP-RM-0003937,2024-07-21,2025-09-04,Accepted,,Central Stores,Supplemental accepted GRN item.
3938,830,4925,14,76.000,76.000,76.000,0.000,No,226.60,SUP-RM-0003938,2024-07-20,2025-09-03,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3939,831,4926,15,164.000,164.000,164.000,0.000,No,432.60,SUP-RM-0003939,2024-07-30,2025-09-13,Accepted,,Electrical Store,Supplemental accepted GRN item.
3940,832,4927,16,2.000,2.000,2.000,0.000,No,1339.00,SUP-RM-0003940,2024-07-26,2025-09-09,Accepted,,Central Stores,Supplemental accepted GRN item.
3941,833,4928,17,27.000,27.000,27.000,0.000,No,2472.00,SUP-RM-0003941,2024-08-01,2025-09-15,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3942,834,4929,18,7.000,7.000,7.000,0.000,No,5356.00,SUP-RM-0003942,2024-07-24,2025-09-07,Accepted,,Electrical Store,Supplemental accepted GRN item.
3943,835,4930,19,53.000,53.000,53.000,0.000,No,463.50,SUP-RM-0003943,2024-07-25,2025-09-08,Accepted,,Central Stores,Supplemental accepted GRN item.
3944,836,4931,20,44.000,44.000,44.000,0.000,No,463.50,SUP-RM-0003944,2024-07-22,2025-09-05,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3945,837,4932,21,47.000,47.000,47.000,0.000,No,61.80,SUP-RM-0003945,2024-07-28,2025-09-11,Accepted,,Electrical Store,Supplemental accepted GRN item.
3946,838,4933,22,74.000,74.000,74.000,0.000,No,123.60,SUP-RM-0003946,2024-07-31,2025-09-14,Accepted,,Central Stores,Supplemental accepted GRN item.
3947,839,4934,23,11.000,11.000,11.000,0.000,No,123.60,SUP-RM-0003947,2024-07-29,2025-09-12,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3948,840,4935,24,30.000,30.000,30.000,0.000,No,226.60,SUP-RM-0003948,2024-07-23,2025-09-06,Accepted,,Electrical Store,Supplemental accepted GRN item.
3949,841,4936,25,42.000,42.000,42.000,0.000,No,669.50,SUP-RM-0003949,2024-08-04,2025-09-18,Accepted,,Central Stores,Supplemental accepted GRN item.
3950,842,4937,26,22.000,22.000,22.000,0.000,No,15.45,SUP-RM-0003950,2024-07-23,2025-09-06,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3951,843,4938,27,126.000,126.000,126.000,0.000,No,46.35,SUP-RM-0003951,2024-07-24,2025-09-07,Accepted,,Electrical Store,Supplemental accepted GRN item.
3952,844,4939,28,215.000,215.000,215.000,0.000,No,113.30,SUP-RM-0003952,2024-07-22,2025-09-05,Accepted,,Central Stores,Supplemental accepted GRN item.
3953,845,4940,29,8.000,8.000,8.000,0.000,kg,875.50,SUP-RM-0003953,2024-07-26,2025-09-09,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3954,846,4941,30,6.000,6.000,6.000,0.000,kg,906.40,SUP-RM-0003954,2024-07-24,2025-09-07,Accepted,,Electrical Store,Supplemental accepted GRN item.
3955,847,4942,31,25.000,25.000,25.000,0.000,kg,947.60,SUP-RM-0003955,2024-08-08,2025-09-22,Accepted,,Central Stores,Supplemental accepted GRN item.
3956,848,4943,32,71.000,71.000,71.000,0.000,m,36.05,SUP-RM-0003956,2024-08-08,2025-09-22,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3957,849,4944,33,185.000,185.000,185.000,0.000,m,61.80,SUP-RM-0003957,2024-08-07,2025-09-21,Accepted,,Electrical Store,Supplemental accepted GRN item.
3958,850,4945,34,4.000,4.000,4.000,0.000,m,154.50,SUP-RM-0003958,2024-08-05,2025-09-19,Accepted,,Central Stores,Supplemental accepted GRN item.
3959,851,4946,35,10.000,10.000,10.000,0.000,No,92.70,SUP-RM-0003959,2024-07-31,2025-09-14,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3960,852,4947,36,22.000,22.000,22.000,0.000,No,185.40,SUP-RM-0003960,2024-08-09,2025-09-23,Accepted,,Electrical Store,Supplemental accepted GRN item.
3961,853,4948,37,115.000,115.000,115.000,0.000,No,432.60,SUP-RM-0003961,2024-07-28,2025-09-11,Accepted,,Central Stores,Supplemental accepted GRN item.
3962,854,4949,38,92.000,92.000,92.000,0.000,No,12.36,SUP-RM-0003962,2024-08-01,2025-09-15,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3963,855,4950,39,44.000,44.000,44.000,0.000,No,46.35,SUP-RM-0003963,2024-07-27,2025-09-10,Accepted,,Electrical Store,Supplemental accepted GRN item.
3964,856,4951,40,5.000,5.000,5.000,0.000,No,123.60,SUP-RM-0003964,2024-08-04,2025-09-18,Accepted,,Central Stores,Supplemental accepted GRN item.
3965,857,4952,41,48.000,48.000,48.000,0.000,No,1442.00,SUP-RM-0003965,2024-08-15,2025-09-29,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3966,858,4953,42,138.000,138.000,138.000,0.000,No,3296.00,SUP-RM-0003966,2024-08-03,2025-09-17,Accepted,,Electrical Store,Supplemental accepted GRN item.
3967,859,4954,43,15.000,15.000,15.000,0.000,No,87.55,SUP-RM-0003967,2024-08-13,2025-09-27,Accepted,,Central Stores,Supplemental accepted GRN item.
3968,860,4955,44,44.000,44.000,44.000,0.000,No,226.60,SUP-RM-0003968,2024-08-11,2025-09-25,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3969,861,4956,45,12.000,12.000,12.000,0.000,No,360.50,SUP-RM-0003969,2024-08-01,2025-09-15,Accepted,,Electrical Store,Supplemental accepted GRN item.
3970,862,4957,46,153.000,153.000,153.000,0.000,No,772.50,SUP-RM-0003970,2024-08-08,2025-09-22,Accepted,,Central Stores,Supplemental accepted GRN item.
3971,863,4958,47,28.000,28.000,28.000,0.000,Set,463.50,SUP-RM-0003971,2024-08-12,2025-09-26,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3972,864,4959,48,24.000,24.000,24.000,0.000,Set,978.50,SUP-RM-0003972,2024-08-09,2025-09-23,Accepted,,Electrical Store,Supplemental accepted GRN item.
3973,865,4960,49,35.000,35.000,35.000,0.000,No,25.75,SUP-RM-0003973,2024-08-14,2025-09-28,Accepted,,Central Stores,Supplemental accepted GRN item.
3974,866,4961,50,60.000,60.000,60.000,0.000,No,41.20,SUP-RM-0003974,2024-08-13,2025-09-27,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3975,867,4962,51,36.000,36.000,36.000,0.000,No,113.30,SUP-RM-0003975,2024-08-11,2025-09-25,Accepted,,Electrical Store,Supplemental accepted GRN item.
3976,868,4963,52,9.000,9.000,9.000,0.000,No,2.06,SUP-RM-0003976,2024-08-10,2025-09-24,Accepted,,Central Stores,Supplemental accepted GRN item.
3977,869,4964,53,62.000,62.000,62.000,0.000,No,3.09,SUP-RM-0003977,2024-08-13,2025-09-27,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3978,870,4965,54,63.000,63.000,63.000,0.000,No,5.15,SUP-RM-0003978,2024-08-12,2025-09-26,Accepted,,Electrical Store,Supplemental accepted GRN item.
3979,871,4966,55,111.000,111.000,111.000,0.000,No,8.24,SUP-RM-0003979,2024-08-18,2025-10-02,Accepted,,Central Stores,Supplemental accepted GRN item.
3980,872,4967,56,73.000,73.000,73.000,0.000,No,10.30,SUP-RM-0003980,2024-08-03,2025-09-17,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3981,873,4968,57,222.000,222.000,222.000,0.000,No,12.36,SUP-RM-0003981,2024-08-06,2025-09-20,Accepted,,Electrical Store,Supplemental accepted GRN item.
3982,874,4969,58,47.000,47.000,47.000,0.000,No,6.18,SUP-RM-0003982,2024-08-08,2025-09-22,Accepted,,Central Stores,Supplemental accepted GRN item.
3983,875,4970,59,1.000,1.000,1.000,0.000,No,5.15,SUP-RM-0003983,2024-08-01,2025-09-15,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3984,876,4971,60,46.000,46.000,46.000,0.000,m,18.54,SUP-RM-0003984,2024-08-07,2025-09-21,Accepted,,Electrical Store,Supplemental accepted GRN item.
3985,877,4972,61,85.000,85.000,85.000,0.000,m,25.75,SUP-RM-0003985,2024-08-18,2025-10-02,Accepted,,Central Stores,Supplemental accepted GRN item.
3986,878,4973,62,328.000,328.000,328.000,0.000,m,46.35,SUP-RM-0003986,2024-08-12,2025-09-26,Accepted,,Raw Material Warehouse,Supplemental accepted GRN item.
3987,879,4974,63,61.000,61.000,61.000,0.000,No,3.09,SUP-RM-0003987,2024-08-17,2025-10-01,Accepted,,Electrical Store,Supplemental accepted GRN item.
3988,880,4975,64,94.000,94.000,94.000,0.000,No,5.15,SUP-RM-0003988,2024-08-13,2025-09-27,Accepted,,Central Stores,Supplemental accepted GRN item.
