production_order_item_id,production_order_id,item_id,planned_quantity,produced_quantity,accepted_quantity,rejected_quantity,uom,production_stage,line_status,remarks
1985,1985,101,16.000,14.000,14.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1986,1986,102,6.000,4.000,3.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1987,1987,100,37.000,36.000,35.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1988,1988,101,16.000,12.000,11.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1989,1989,102,55.000,54.000,54.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1990,1990,100,62.000,58.000,57.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1991,1991,101,24.000,22.000,22.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1992,1992,102,24.000,22.000,21.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1993,1993,100,33.000,32.000,32.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1994,1994,101,16.000,15.000,15.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1995,1995,102,55.000,54.000,53.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1996,1996,100,14.000,10.000,10.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1997,1997,101,35.000,31.000,30.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1998,1998,102,20.000,16.000,15.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1999,1999,100,53.000,50.000,49.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2000,2000,101,16.000,12.000,11.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2001,2001,102,31.000,29.000,28.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2002,2002,100,52.000,51.000,51.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2003,2003,101,32.000,30.000,29.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2004,2004,102,16.000,14.000,13.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2005,2005,100,14.000,11.000,11.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2006,2006,101,38.000,37.000,36.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2007,2007,102,11.000,10.000,10.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2008,2008,100,27.000,23.000,23.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2009,2009,101,39.000,37.000,37.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2010,2010,102,27.000,26.000,26.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2011,2011,100,55.000,52.000,51.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2012,2012,101,44.000,41.000,41.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2013,2013,102,15.000,11.000,11.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2014,2014,100,51.000,49.000,48.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2015,2015,101,56.000,55.000,54.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2016,2016,102,17.000,16.000,16.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2017,2017,100,28.000,24.000,23.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2018,2018,101,32.000,28.000,27.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2019,2019,102,28.000,26.000,26.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2020,2020,100,31.000,29.000,29.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2021,2021,101,58.000,54.000,54.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2022,2022,102,43.000,41.000,40.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2023,2023,100,59.000,56.000,55.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2024,2024,101,28.000,24.000,23.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2025,2025,102,35.000,33.000,33.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2026,2026,100,13.000,9.000,8.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2027,2027,101,20.000,18.000,18.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2028,2028,102,40.000,36.000,36.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2029,2029,100,17.000,13.000,12.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2030,2030,101,62.000,58.000,57.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2031,2031,102,23.000,20.000,19.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2032,2032,100,18.000,14.000,14.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2033,2033,101,50.000,47.000,47.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2034,2034,102,14.000,11.000,10.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2035,2035,100,26.000,23.000,23.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2036,2036,101,16.000,15.000,15.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2037,2037,102,45.000,41.000,41.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2038,2038,100,52.000,51.000,50.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2039,2039,101,16.000,15.000,14.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2040,2040,102,29.000,27.000,26.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2041,2041,100,36.000,32.000,31.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2042,2042,101,47.000,43.000,43.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2043,2043,102,26.000,22.000,22.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2044,2044,100,36.000,33.000,33.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2045,2045,101,36.000,32.000,32.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2046,2046,102,6.000,4.000,3.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2047,2047,100,36.000,34.000,34.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2048,2048,101,37.000,34.000,34.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2049,2049,102,62.000,59.000,59.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2050,2050,100,36.000,32.000,31.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2051,2051,101,58.000,54.000,53.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2052,2052,102,26.000,23.000,22.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2053,2053,100,47.000,44.000,43.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2054,2054,101,54.000,53.000,53.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2055,2055,102,14.000,13.000,12.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2056,2056,100,37.000,34.000,34.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2057,2057,101,57.000,56.000,56.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2058,2058,102,38.000,35.000,35.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2059,2059,100,54.000,53.000,53.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2060,2060,101,30.000,29.000,28.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2061,2061,102,58.000,54.000,54.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2062,2062,100,45.000,41.000,40.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2063,2063,101,30.000,29.000,29.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2064,2064,102,20.000,17.000,16.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2065,2065,100,15.000,14.000,14.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2066,2066,101,22.000,21.000,21.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2067,2067,102,49.000,48.000,47.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2068,2068,100,32.000,31.000,31.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2069,2069,101,26.000,25.000,24.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2070,2070,102,33.000,29.000,29.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2071,2071,100,27.000,23.000,22.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2072,2072,101,52.000,50.000,49.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2073,2073,102,26.000,25.000,25.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2074,2074,100,34.000,31.000,31.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2075,2075,101,38.000,34.000,34.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2076,2076,102,44.000,41.000,40.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2077,2077,100,27.000,23.000,22.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2078,2078,101,10.000,9.000,8.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2079,2079,102,48.000,44.000,43.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2080,2080,100,37.000,34.000,34.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2081,2081,101,43.000,41.000,40.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2082,2082,102,37.000,33.000,33.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2083,2083,100,35.000,32.000,32.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2084,2084,101,59.000,56.000,56.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2085,2085,102,9.000,7.000,6.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2086,2086,100,11.000,10.000,9.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2087,2087,101,61.000,57.000,56.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2088,2088,102,54.000,52.000,52.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2089,2089,100,29.000,27.000,27.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2090,2090,101,40.000,36.000,35.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2091,2091,102,34.000,31.000,30.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2092,2092,100,63.000,59.000,59.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2093,2093,101,30.000,29.000,28.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2094,2094,102,51.000,47.000,46.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2095,2095,100,24.000,23.000,23.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2096,2096,101,30.000,26.000,25.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2097,2097,102,43.000,42.000,41.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2098,2098,100,29.000,25.000,25.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2099,2099,101,5.000,3.000,3.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2100,2100,102,16.000,12.000,12.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2101,2101,100,53.000,52.000,51.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2102,2102,101,27.000,25.000,24.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2103,2103,102,14.000,10.000,10.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2104,2104,100,58.000,56.000,55.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2105,2105,101,62.000,60.000,60.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2106,2106,102,33.000,30.000,30.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2107,2107,100,41.000,38.000,38.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2108,2108,101,50.000,47.000,46.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2109,2109,102,12.000,8.000,8.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2110,2110,100,22.000,20.000,19.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2111,2111,101,39.000,37.000,36.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2112,2112,102,36.000,35.000,34.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2113,2113,100,27.000,24.000,23.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2114,2114,101,8.000,5.000,4.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2115,2115,102,58.000,57.000,56.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2116,2116,100,39.000,38.000,38.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2117,2117,101,48.000,47.000,47.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2118,2118,102,33.000,30.000,29.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2119,2119,100,35.000,32.000,31.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2120,2120,101,28.000,27.000,27.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2121,2121,102,32.000,28.000,28.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2122,2122,100,42.000,41.000,40.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2123,2123,101,60.000,58.000,58.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2124,2124,102,52.000,48.000,47.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2125,2125,100,42.000,41.000,40.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2126,2126,101,10.000,6.000,5.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2127,2127,102,34.000,31.000,31.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2128,2128,100,60.000,56.000,56.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2129,2129,101,30.000,26.000,26.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2130,2130,102,40.000,36.000,35.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2131,2131,100,23.000,21.000,21.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2132,2132,101,19.000,16.000,15.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2133,2133,102,46.000,43.000,43.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2134,2134,100,25.000,21.000,21.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2135,2135,101,41.000,37.000,37.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2136,2136,102,42.000,39.000,38.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2137,2137,100,55.000,53.000,52.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2138,2138,101,62.000,58.000,57.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2139,2139,102,37.000,33.000,33.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2140,2140,100,10.000,8.000,7.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2141,2141,101,38.000,36.000,35.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2142,2142,102,56.000,53.000,52.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2143,2143,100,36.000,32.000,31.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2144,2144,101,37.000,36.000,35.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2145,2145,102,52.000,48.000,47.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2146,2146,100,32.000,28.000,27.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2147,2147,101,29.000,27.000,27.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2148,2148,102,33.000,30.000,30.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2149,2149,100,55.000,53.000,52.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2150,2150,101,36.000,33.000,32.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2151,2151,102,27.000,24.000,23.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2152,2152,100,39.000,37.000,37.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2153,2153,101,46.000,42.000,42.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2154,2154,102,61.000,57.000,56.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2155,2155,100,55.000,54.000,53.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2156,2156,101,48.000,47.000,46.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2157,2157,102,52.000,48.000,48.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2158,2158,100,33.000,30.000,29.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2159,2159,101,27.000,23.000,23.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2160,2160,102,39.000,35.000,35.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2161,2161,100,46.000,44.000,43.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2162,2162,101,34.000,33.000,33.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2163,2163,102,19.000,15.000,14.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2164,2164,100,8.000,4.000,3.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2165,2165,101,9.000,8.000,7.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2166,2166,102,29.000,27.000,26.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2167,2167,100,52.000,50.000,49.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2168,2168,101,52.000,50.000,49.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2169,2169,102,52.000,50.000,49.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2170,2170,100,44.000,42.000,42.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2171,2171,101,9.000,6.000,5.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2172,2172,102,54.000,53.000,53.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2173,2173,100,61.000,57.000,56.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2174,2174,101,52.000,50.000,50.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2175,2175,102,32.000,29.000,28.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2176,2176,100,16.000,15.000,15.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2177,2177,101,57.000,54.000,54.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2178,2178,102,17.000,15.000,14.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2179,2179,100,51.000,48.000,47.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2180,2180,101,61.000,60.000,59.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2181,2181,102,58.000,54.000,54.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2182,2182,100,36.000,32.000,32.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2183,2183,101,54.000,51.000,50.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2184,2184,102,55.000,51.000,51.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2185,2185,100,63.000,59.000,58.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2186,2186,101,28.000,24.000,24.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2187,2187,102,40.000,39.000,38.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2188,2188,100,52.000,49.000,49.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2189,2189,101,19.000,18.000,17.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2190,2190,102,17.000,15.000,15.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2191,2191,100,27.000,26.000,25.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2192,2192,101,27.000,25.000,25.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2193,2193,102,50.000,46.000,46.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2194,2194,100,58.000,56.000,55.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2195,2195,101,17.000,13.000,12.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2196,2196,102,26.000,24.000,23.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2197,2197,100,62.000,58.000,57.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2198,2198,101,43.000,39.000,38.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2199,2199,102,18.000,17.000,16.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2200,2200,100,39.000,37.000,36.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2201,2201,101,56.000,54.000,54.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2202,2202,102,26.000,24.000,24.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2203,2203,100,35.000,31.000,30.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2204,2204,101,38.000,37.000,37.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2205,2205,102,54.000,51.000,51.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2206,2206,100,39.000,35.000,35.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2207,2207,101,60.000,57.000,56.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2208,2208,102,49.000,46.000,46.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2209,2209,100,32.000,28.000,28.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2210,2210,101,32.000,31.000,30.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2211,2211,102,46.000,45.000,44.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2212,2212,100,10.000,9.000,8.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2213,2213,101,19.000,16.000,16.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2214,2214,102,20.000,18.000,18.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2215,2215,100,50.000,47.000,47.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2216,2216,101,51.000,49.000,49.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2217,2217,102,52.000,49.000,48.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2218,2218,100,14.000,10.000,10.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2219,2219,101,23.000,22.000,21.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2220,2220,102,23.000,20.000,20.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2221,2221,100,7.000,6.000,5.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2222,2222,101,22.000,18.000,17.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2223,2223,102,30.000,28.000,27.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2224,2224,100,55.000,54.000,53.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2225,2225,101,14.000,13.000,12.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2226,2226,102,55.000,53.000,52.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2227,2227,100,52.000,49.000,49.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2228,2228,101,13.000,12.000,11.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2229,2229,102,23.000,19.000,18.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2230,2230,100,29.000,28.000,28.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2231,2231,101,60.000,57.000,57.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2232,2232,102,51.000,47.000,46.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2233,2233,100,64.000,60.000,59.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2234,2234,101,27.000,23.000,22.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2235,2235,102,59.000,55.000,54.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2236,2236,100,62.000,58.000,57.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2237,2237,101,41.000,38.000,37.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2238,2238,102,16.000,14.000,13.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2239,2239,100,23.000,19.000,19.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2240,2240,101,15.000,12.000,11.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2241,2241,102,53.000,50.000,49.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2242,2242,100,23.000,21.000,21.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2243,2243,101,47.000,43.000,42.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2244,2244,102,22.000,18.000,18.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2245,2245,100,60.000,59.000,59.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2246,2246,101,48.000,47.000,46.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2247,2247,102,30.000,26.000,25.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2248,2248,100,35.000,31.000,30.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2249,2249,101,11.000,7.000,6.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2250,2250,102,14.000,12.000,11.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2251,2251,100,63.000,59.000,59.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2252,2252,101,52.000,49.000,49.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2253,2253,102,53.000,52.000,51.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2254,2254,100,42.000,41.000,40.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2255,2255,101,20.000,17.000,17.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2256,2256,102,12.000,9.000,8.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2257,2257,100,48.000,45.000,45.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2258,2258,101,25.000,22.000,22.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2259,2259,102,5.000,4.000,4.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2260,2260,100,7.000,5.000,5.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2261,2261,101,41.000,37.000,36.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2262,2262,102,56.000,53.000,52.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2263,2263,100,26.000,25.000,25.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2264,2264,101,60.000,59.000,59.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2265,2265,102,29.000,25.000,24.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2266,2266,100,51.000,47.000,46.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2267,2267,101,19.000,17.000,16.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2268,2268,102,41.000,40.000,39.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2269,2269,100,21.000,19.000,18.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2270,2270,101,52.000,49.000,48.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2271,2271,102,34.000,30.000,30.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2272,2272,100,8.000,7.000,6.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2273,2273,101,21.000,17.000,16.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2274,2274,102,26.000,23.000,23.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
